id,cust_id,store_id,products,transaction_date
32322,420,11,['FIT-00000973'],1990-07-02
32323,680,4,"['AUT-00001390', 'AUT-00000405']",1994-05-17
32324,940,24,"['FIT-00002293', 'LAP-00000048', 'LAP-00000599', 'LAP-00000200']",1998-10-25
32325,391,2,"['FIT-00000626', 'AUT-00001429', 'AUT-00000718', 'FIT-00000652']",1991-07-24
32326,723,21,"['CEL-00000408', 'LAP-00000624', 'CEL-00000009', 'CEL-00000434']",1993-04-19
32327,990,1,"['AUT-00000901', 'CEL-00000120', 'FIT-00000317']",1996-05-23
32328,7,22,"['LAP-00000446', 'FIT-00001083', 'FIT-00002096', 'FIT-00001451']",1997-08-22
32329,33,0,"['LAP-00000275', 'CEL-00000354', 'CEL-00000283']",2000-05-30
32330,932,18,"['CEL-00000727', 'CEL-00000161', 'FIT-00000041']",1996-09-26
32331,794,6,['FIT-00000061'],1999-05-20
32332,435,15,"['AUT-00001167', 'AUT-00000917', 'FIT-00001335']",1994-10-03
32333,96,15,['AUT-00000832'],1991-03-20
32334,660,20,"['AUT-00000200', 'AUT-00000854']",2000-09-27
32335,278,0,"['LAP-00000763', 'LAP-00000585', 'FIT-00001725']",2000-01-02
32336,83,21,"['AUT-00001063', 'FIT-00001694', 'FIT-00001536']",1992-06-17
32337,483,9,"['CEL-00000656', 'LAP-00000069']",1998-08-30
32338,275,21,"['FIT-00001996', 'LAP-00000605', 'CEL-00000054']",1995-05-13
32339,120,11,['CEL-00000748'],1998-06-01
32340,69,33,"['FIT-00001978', 'AUT-00001014', 'AUT-00001063', 'FIT-00000144']",1994-11-05
32341,0,31,['CEL-00000536'],1997-03-11
32342,512,20,"['AUT-00000810', 'CEL-00000707']",1996-04-04
32343,415,19,"['AUT-00000461', 'FIT-00001407', 'AUT-00000491', 'FIT-00001645']",1999-01-17
32344,538,13,"['FIT-00000926', 'AUT-00001210', 'AUT-00001427']",1996-03-20
32345,197,0,['AUT-00000028'],1997-04-18
32346,378,8,"['LAP-00000693', 'FIT-00000540', 'CEL-00000308', 'LAP-00000178']",1999-12-17
32347,540,28,"['FIT-00002317', 'AUT-00001271', 'AUT-00000667', 'CEL-00000629']",1990-05-03
32348,698,33,"['AUT-00000869', 'FIT-00001383']",2000-10-22
32349,209,3,"['LAP-00000047', 'FIT-00001625', 'FIT-00000893']",1999-05-20
32350,970,3,"['CEL-00000046', 'FIT-00000305', 'LAP-00000213']",1990-07-14
32351,474,21,"['AUT-00000762', 'FIT-00000759', 'AUT-00000230']",1997-04-29
32352,587,9,['FIT-00001333'],1999-12-11
32353,440,19,['FIT-00002033'],1996-12-12
32354,338,20,['AUT-00000026'],1992-08-16
32355,152,19,['FIT-00001661'],1997-01-18
32356,191,34,"['FIT-00000084', 'AUT-00000797', 'LAP-00000166']",1996-02-29
32357,670,2,"['FIT-00001444', 'CEL-00000582']",1994-03-09
32358,33,20,"['FIT-00001250', 'FIT-00001941']",1999-08-24
32359,878,16,"['CEL-00000009', 'AUT-00001424']",1995-06-28
32360,492,15,"['AUT-00001301', 'AUT-00000216', 'FIT-00001021']",2000-09-14
32361,974,32,"['AUT-00001396', 'FIT-00001437', 'AUT-00000933', 'LAP-00000593']",1995-03-06
32362,424,26,"['FIT-00000422', 'LAP-00000233', 'LAP-00000646', 'FIT-00002220']",1996-11-03
32363,526,29,['FIT-00001612'],1998-11-15
32364,756,30,"['LAP-00000148', 'FIT-00000864', 'FIT-00002067', 'LAP-00000665']",1990-05-24
32365,892,34,"['LAP-00000500', 'FIT-00001797']",1992-02-15
32366,189,24,"['LAP-00000615', 'LAP-00000329']",1999-01-30
32367,583,33,"['LAP-00000395', 'FIT-00001798', 'FIT-00001869']",1994-05-25
32368,270,1,"['FIT-00000237', 'FIT-00000462', 'AUT-00000445']",1998-05-06
32369,46,4,"['FIT-00000785', 'LAP-00000712']",1995-12-26
32370,529,9,"['FIT-00000181', 'AUT-00001247', 'FIT-00002442']",1992-02-16
32371,235,4,"['FIT-00001543', 'AUT-00000372', 'FIT-00002059']",1993-04-21
32372,545,21,['FIT-00000640'],2000-06-09
32373,400,13,['LAP-00000726'],1992-11-04
32374,229,13,"['LAP-00000570', 'FIT-00001708', 'FIT-00002068', 'FIT-00001278']",1991-07-05
32375,115,7,"['CEL-00000447', 'FIT-00001189', 'FIT-00001935', 'FIT-00001158']",1990-02-15
32376,946,24,['FIT-00001791'],1991-12-01
32377,946,34,"['FIT-00001029', 'CEL-00000586', 'CEL-00000292']",1995-05-01
32378,583,5,"['AUT-00000062', 'AUT-00000923', 'LAP-00000809', 'FIT-00001699']",2000-03-27
32379,785,22,"['AUT-00000660', 'CEL-00000170', 'FIT-00000075', 'FIT-00002068']",1996-01-05
32380,168,21,['FIT-00000975'],1995-08-11
32381,771,9,"['CEL-00000290', 'FIT-00001831', 'FIT-00001300', 'AUT-00000660']",1998-04-18
32382,696,26,"['AUT-00000048', 'LAP-00000143', 'FIT-00001470']",1990-09-26
32383,118,34,"['FIT-00001664', 'FIT-00000711']",1996-01-24
32384,382,24,['FIT-00000591'],1996-08-31
32385,885,21,"['AUT-00000156', 'LAP-00000683', 'FIT-00000701']",1995-04-22
32386,221,0,"['FIT-00002470', 'LAP-00000300', 'AUT-00001395', 'LAP-00000704']",1996-06-07
32387,509,31,['FIT-00001653'],2000-07-04
32388,846,27,"['AUT-00001388', 'FIT-00000975']",1996-03-31
32389,940,19,['FIT-00001830'],1995-02-16
32390,236,5,['AUT-00000661'],1997-07-07
32391,563,22,"['CEL-00000256', 'FIT-00002191', 'FIT-00001825', 'AUT-00000190']",1993-07-24
32392,67,21,"['FIT-00001194', 'CEL-00000107', 'LAP-00000001', 'LAP-00000821']",1998-08-14
32393,589,27,"['LAP-00000600', 'FIT-00001721', 'LAP-00000476']",1999-01-16
32394,454,10,"['FIT-00002223', 'AUT-00001191', 'CEL-00000112']",1991-03-26
32395,588,4,"['FIT-00001402', 'CEL-00000447']",1990-12-31
32396,82,1,"['AUT-00000189', 'AUT-00000419', 'LAP-00000308']",1991-08-12
32397,137,34,"['AUT-00000258', 'FIT-00000086']",1998-07-29
32398,125,10,['CEL-00000133'],2000-12-23
32399,819,13,"['FIT-00001516', 'CEL-00000386', 'FIT-00002061']",1995-09-13
32400,296,18,"['CEL-00000043', 'CEL-00000739', 'FIT-00002268']",1992-07-06
32401,522,6,"['FIT-00001155', 'CEL-00000593', 'AUT-00000929', 'AUT-00001104']",1996-11-18
32402,2,18,"['AUT-00000854', 'FIT-00000594', 'AUT-00000843', 'LAP-00000426']",1995-08-03
32403,560,13,"['AUT-00000024', 'AUT-00000123', 'CEL-00000160']",1997-04-18
32404,985,10,"['FIT-00001312', 'AUT-00000999']",1995-09-13
32405,75,20,"['CEL-00000305', 'FIT-00001729', 'LAP-00000257', 'LAP-00000017']",1994-11-16
32406,715,10,"['CEL-00000487', 'AUT-00000632']",2000-12-12
32407,471,13,"['CEL-00000404', 'AUT-00000150']",1990-03-12
32408,223,14,"['AUT-00000757', 'FIT-00000243', 'AUT-00001377', 'LAP-00000210']",1996-12-02
32409,97,12,"['AUT-00000860', 'FIT-00000772', 'AUT-00000462', 'CEL-00000205']",1996-07-07
32410,218,3,"['CEL-00000023', 'FIT-00001926', 'FIT-00001185']",2000-11-03
32411,418,28,"['AUT-00000488', 'FIT-00000625']",1996-09-08
32412,807,5,"['LAP-00000537', 'CEL-00000453', 'FIT-00001664']",1993-01-23
32413,437,13,"['CEL-00000647', 'FIT-00001444', 'FIT-00000298']",1998-02-03
32414,724,17,"['FIT-00001866', 'CEL-00000660', 'LAP-00000634']",1994-02-27
32415,473,20,"['FIT-00000211', 'FIT-00000651', 'FIT-00000958']",1991-08-18
32416,62,14,"['FIT-00002250', 'AUT-00000720']",1995-09-10
32417,207,29,"['AUT-00000467', 'LAP-00000240', 'AUT-00000170', 'FIT-00001016']",1999-01-11
32418,357,0,"['AUT-00000786', 'AUT-00000348', 'FIT-00001658']",1990-11-24
32419,424,18,"['CEL-00000332', 'AUT-00000895', 'FIT-00000101', 'AUT-00001293']",1993-01-25
32420,599,3,"['LAP-00000207', 'FIT-00001527']",2000-09-09
32421,64,7,['LAP-00000630'],2000-09-17
32422,727,12,['LAP-00000483'],1996-04-29
32423,846,20,['AUT-00000259'],1998-12-24
32424,1,7,"['FIT-00001567', 'FIT-00000490']",1992-10-08
32425,482,6,"['AUT-00000863', 'FIT-00000563', 'FIT-00001468']",1995-09-23
32426,160,7,['AUT-00001060'],1993-06-02
32427,37,0,"['AUT-00001268', 'FIT-00000602', 'FIT-00001218']",1990-06-26
32428,529,25,['AUT-00000843'],1992-03-25
32429,511,22,"['AUT-00001096', 'LAP-00000450', 'AUT-00000479']",1999-08-01
32430,349,29,"['FIT-00000869', 'AUT-00001264', 'AUT-00001295']",1998-11-21
32431,151,6,['AUT-00000514'],1995-09-28
32432,636,28,['FIT-00002271'],1996-11-02
32433,568,15,"['FIT-00000791', 'AUT-00001411', 'AUT-00000456']",1996-10-20
32434,897,5,"['LAP-00000760', 'FIT-00000028']",1996-08-03
32435,269,31,"['FIT-00001153', 'FIT-00001011']",1994-12-17
32436,530,2,"['FIT-00001386', 'CEL-00000633', 'CEL-00000084', 'FIT-00002296']",1998-03-22
32437,9,24,"['AUT-00001205', 'AUT-00000551', 'CEL-00000453', 'FIT-00000772']",1998-10-19
32438,498,20,"['FIT-00002324', 'LAP-00000796', 'AUT-00000543']",1995-02-16
32439,894,9,['LAP-00000074'],1995-12-08
32440,874,28,['FIT-00000453'],1999-03-15
32441,262,7,"['AUT-00000625', 'FIT-00000033', 'CEL-00000451']",1995-07-08
32442,745,13,"['FIT-00000057', 'FIT-00001541', 'LAP-00000391']",1998-08-01
32443,697,1,"['LAP-00000741', 'AUT-00000778', 'CEL-00000135', 'CEL-00000090']",1990-12-03
32444,441,30,['FIT-00002066'],1992-09-27
32445,923,33,"['FIT-00001662', 'AUT-00001076']",1992-05-31
32446,75,5,"['LAP-00000815', 'CEL-00000542', 'CEL-00000208']",1997-12-20
32447,67,33,"['LAP-00000643', 'FIT-00000857', 'LAP-00000737', 'FIT-00001227']",1997-10-15
32448,121,10,['FIT-00000057'],1997-09-27
32449,772,1,"['AUT-00000876', 'FIT-00001184', 'AUT-00001223', 'AUT-00000709']",1992-02-26
32450,894,2,"['FIT-00001300', 'AUT-00001327', 'FIT-00000494']",1995-12-05
32451,977,23,['CEL-00000579'],1996-11-27
32452,192,23,"['AUT-00000114', 'FIT-00001476']",1992-05-31
32453,864,14,"['AUT-00000540', 'AUT-00001260', 'FIT-00001271', 'LAP-00000059']",1999-01-02
32454,630,23,"['FIT-00000432', 'CEL-00000571', 'LAP-00000462', 'LAP-00000631']",1993-09-19
32455,9,15,['FIT-00002100'],1995-05-01
32456,134,30,"['CEL-00000396', 'LAP-00000543']",1995-09-29
32457,980,29,['FIT-00001504'],2000-11-17
32458,257,9,['CEL-00000368'],1992-08-20
32459,316,3,"['AUT-00000346', 'FIT-00000024', 'AUT-00000273']",1993-09-04
32460,362,26,"['CEL-00000394', 'AUT-00000629', 'LAP-00000576', 'FIT-00002121']",1992-05-18
32461,704,0,['CEL-00000691'],1994-01-10
32462,353,19,['FIT-00000974'],1997-01-16
32463,36,6,"['CEL-00000424', 'FIT-00002335', 'AUT-00001312', 'FIT-00000449']",1997-02-03
32464,6,29,['FIT-00000282'],1991-09-07
32465,810,19,"['FIT-00002416', 'AUT-00001224', 'FIT-00002378']",2000-08-30
32466,540,5,"['AUT-00001294', 'FIT-00001597', 'CEL-00000432', 'AUT-00000821']",1990-06-15
32467,550,11,['AUT-00000181'],1998-06-07
32468,172,7,"['FIT-00000250', 'FIT-00000912', 'CEL-00000501']",1999-01-13
32469,335,14,"['LAP-00000066', 'LAP-00000223', 'AUT-00000305']",1991-09-04
32470,226,32,"['AUT-00000758', 'FIT-00000386', 'FIT-00002068']",1995-08-29
32471,693,24,"['FIT-00001926', 'FIT-00002397', 'CEL-00000445', 'AUT-00000140']",1995-04-09
32472,211,28,"['FIT-00001092', 'FIT-00001175']",1998-01-02
32473,925,8,"['LAP-00000740', 'LAP-00000394']",1991-04-01
32474,343,21,['FIT-00002396'],1990-03-03
32475,953,24,"['CEL-00000367', 'FIT-00001504', 'LAP-00000387']",1990-09-14
32476,832,10,"['FIT-00002429', 'AUT-00001124', 'LAP-00000720', 'FIT-00000545']",1999-07-08
32477,848,5,['FIT-00001258'],1996-01-16
32478,709,34,"['AUT-00000832', 'AUT-00001166', 'FIT-00001847', 'FIT-00000353']",1999-01-15
32479,395,30,['FIT-00001073'],1992-05-23
32480,417,6,"['AUT-00000928', 'LAP-00000053', 'FIT-00002280', 'AUT-00001106']",1998-04-05
32481,876,31,"['FIT-00001608', 'FIT-00001577', 'AUT-00000962']",1994-03-13
32482,959,26,"['AUT-00000588', 'AUT-00000639']",1998-03-21
32483,586,2,['CEL-00000703'],1994-10-06
32484,516,23,"['FIT-00001550', 'LAP-00000771', 'AUT-00000431']",1993-01-26
32485,240,4,"['FIT-00002457', 'FIT-00000595', 'AUT-00001245', 'LAP-00000438']",1999-08-01
32486,375,33,"['FIT-00000620', 'CEL-00000764']",1990-06-23
32487,183,23,"['CEL-00000086', 'LAP-00000388', 'FIT-00000223', 'FIT-00000558']",1990-06-23
32488,737,8,"['LAP-00000095', 'CEL-00000341', 'FIT-00001180']",1990-06-28
32489,360,12,"['AUT-00000169', 'FIT-00002367', 'LAP-00000736']",1994-07-31
32490,647,29,"['AUT-00001044', 'FIT-00001498']",1997-07-10
32491,198,23,"['AUT-00001346', 'FIT-00001958', 'FIT-00001629', 'CEL-00000254']",2000-05-13
32492,752,8,['AUT-00000911'],1993-07-24
32493,614,0,['FIT-00001119'],1993-07-23
32494,869,22,"['FIT-00002005', 'AUT-00000566']",1998-06-22
32495,805,4,"['FIT-00001619', 'AUT-00000706', 'FIT-00000185']",2000-01-30
32496,447,33,['LAP-00000466'],1997-10-18
32497,101,9,['AUT-00000934'],1993-03-04
32498,838,15,"['AUT-00000990', 'LAP-00000566', 'FIT-00002258', 'FIT-00000256']",1991-10-26
32499,146,17,['CEL-00000655'],1991-09-28
32500,873,8,"['CEL-00000168', 'FIT-00000322', 'CEL-00000492', 'CEL-00000396']",1991-10-22
32501,458,32,['FIT-00002028'],2000-09-07
32502,37,19,"['FIT-00001351', 'FIT-00002256']",1997-02-05
32503,941,24,"['CEL-00000512', 'AUT-00000263']",1999-07-16
32504,636,19,['FIT-00000419'],2000-06-22
32505,933,6,"['FIT-00000003', 'FIT-00001292', 'LAP-00000266']",1995-04-08
32506,58,32,"['FIT-00000629', 'AUT-00001154', 'FIT-00001620']",1993-10-26
32507,587,0,"['FIT-00000423', 'FIT-00002350', 'FIT-00000802', 'AUT-00000136']",2000-02-19
32508,449,1,"['AUT-00000346', 'CEL-00000371']",1997-02-15
32509,616,18,"['LAP-00000392', 'FIT-00000383', 'FIT-00001231']",1995-05-05
32510,999,30,"['AUT-00000349', 'LAP-00000167', 'AUT-00000811', 'CEL-00000723']",1996-11-04
32511,532,24,['FIT-00001561'],1990-10-21
32512,101,19,"['FIT-00001581', 'FIT-00000115', 'FIT-00001483', 'CEL-00000109']",1997-02-27
32513,97,21,"['CEL-00000261', 'FIT-00000486', 'AUT-00000305', 'CEL-00000603']",1995-07-25
32514,932,3,['LAP-00000790'],1996-11-28
32515,150,5,['CEL-00000485'],1999-04-28
32516,504,25,"['FIT-00000300', 'CEL-00000624']",1990-02-02
32517,406,10,['CEL-00000099'],1999-06-15
32518,66,4,"['LAP-00000641', 'LAP-00000046', 'CEL-00000138']",1993-12-13
32519,760,3,"['LAP-00000022', 'FIT-00000512']",1993-05-13
32520,756,23,"['CEL-00000682', 'AUT-00001172', 'AUT-00001108', 'AUT-00000779']",2000-08-11
32521,328,33,['LAP-00000225'],1997-04-06
32522,927,9,"['AUT-00000716', 'FIT-00002286']",1995-11-24
32523,638,18,"['FIT-00000883', 'FIT-00001296', 'FIT-00000274']",1990-12-10
32524,794,32,"['FIT-00000195', 'FIT-00000861', 'AUT-00001109']",1996-09-08
32525,411,7,"['FIT-00001404', 'FIT-00002405']",1992-11-09
32526,921,31,"['FIT-00000719', 'FIT-00001915', 'LAP-00000050', 'CEL-00000155']",1993-04-08
32527,365,32,"['FIT-00000069', 'FIT-00000428', 'AUT-00000926']",1998-07-27
32528,144,13,"['FIT-00000314', 'LAP-00000011', 'AUT-00001258']",1992-04-07
32529,446,9,"['CEL-00000471', 'LAP-00000713', 'FIT-00000614', 'FIT-00001108']",1993-03-17
32530,893,2,"['LAP-00000591', 'FIT-00001123', 'FIT-00000503', 'AUT-00000597']",1998-12-26
32531,96,34,"['FIT-00000249', 'FIT-00000120', 'FIT-00000047', 'CEL-00000583']",1995-06-02
32532,294,1,"['FIT-00000405', 'FIT-00002174', 'FIT-00001985', 'LAP-00000275']",1991-02-28
32533,15,24,"['FIT-00001003', 'LAP-00000132', 'FIT-00000265']",1995-02-22
32534,658,28,['FIT-00000273'],1997-03-03
32535,563,18,['LAP-00000475'],1994-01-11
32536,194,22,"['LAP-00000444', 'AUT-00000676', 'FIT-00000580', 'LAP-00000827']",1997-12-21
32537,210,11,"['FIT-00000171', 'AUT-00000702', 'AUT-00000482', 'FIT-00000918']",1994-08-02
32538,618,25,"['CEL-00000596', 'CEL-00000434', 'AUT-00000930']",1991-02-09
32539,950,6,"['FIT-00000812', 'FIT-00001263']",2000-08-09
32540,956,17,"['CEL-00000173', 'FIT-00001735', 'AUT-00000787', 'AUT-00000061']",1997-07-04
32541,640,33,"['LAP-00000702', 'FIT-00000652', 'AUT-00001259']",1994-03-08
32542,668,33,['LAP-00000133'],1992-03-21
32543,85,6,['AUT-00001126'],1993-11-29
32544,688,20,"['FIT-00000904', 'CEL-00000724', 'AUT-00000070']",1993-03-03
32545,931,24,"['FIT-00000086', 'LAP-00000737', 'LAP-00000170', 'FIT-00000097']",1998-12-05
32546,325,3,"['FIT-00001146', 'AUT-00000498', 'FIT-00000004', 'AUT-00000249']",1996-09-30
32547,926,9,['LAP-00000418'],1994-10-27
32548,886,27,['FIT-00000237'],2000-09-01
32549,533,10,"['CEL-00000615', 'FIT-00000518', 'FIT-00000339']",1991-06-01
32550,115,22,['FIT-00000963'],1993-05-26
32551,595,28,"['FIT-00001989', 'LAP-00000596']",1997-01-01
32552,549,2,"['FIT-00000565', 'FIT-00001739']",1994-06-27
32553,66,27,"['CEL-00000433', 'AUT-00000845', 'FIT-00002240']",1993-08-15
32554,906,23,"['FIT-00001599', 'AUT-00000082', 'FIT-00001629']",1993-11-20
32555,932,3,['LAP-00000371'],1993-09-23
32556,796,10,"['AUT-00001089', 'CEL-00000751', 'FIT-00000426']",1996-11-23
32557,719,23,['FIT-00002199'],1996-03-30
32558,53,3,['FIT-00000904'],1992-01-13
32559,118,9,"['AUT-00000358', 'AUT-00000177']",1996-06-17
32560,939,21,['LAP-00000316'],1990-09-04
32561,469,23,"['FIT-00001522', 'LAP-00000698', 'FIT-00001381']",1997-10-24
32562,441,20,['AUT-00000665'],1992-03-06
32563,441,10,['FIT-00002372'],1990-05-12
32564,591,4,"['FIT-00000554', 'AUT-00000161', 'FIT-00001075', 'FIT-00002293']",1993-06-21
32565,392,0,['CEL-00000126'],1997-08-05
32566,576,17,"['AUT-00000149', 'CEL-00000135', 'FIT-00001527', 'AUT-00000047']",1995-10-24
32567,26,4,"['FIT-00001744', 'AUT-00000489']",1991-12-06
32568,352,4,"['LAP-00000725', 'AUT-00000696', 'CEL-00000291']",1990-10-05
32569,420,34,['FIT-00000497'],1995-09-25
32570,126,19,['FIT-00002169'],1992-02-03
32571,367,13,"['LAP-00000335', 'LAP-00000372', 'FIT-00002341', 'AUT-00000866']",1996-06-12
32572,970,8,['FIT-00001180'],1999-10-28
32573,162,32,['FIT-00000063'],1998-08-03
32574,224,15,['FIT-00000011'],1993-01-17
32575,678,33,"['FIT-00002424', 'FIT-00001121']",1991-12-23
32576,631,4,['FIT-00000620'],1991-12-07
32577,838,1,"['LAP-00000694', 'AUT-00000582', 'AUT-00000472']",1997-01-04
32578,654,7,"['AUT-00000845', 'FIT-00000537', 'FIT-00001351']",2000-09-21
32579,797,3,"['CEL-00000756', 'AUT-00001420', 'CEL-00000274', 'FIT-00001615']",1999-12-26
32580,339,12,"['FIT-00000267', 'FIT-00001575']",1994-02-12
32581,256,33,"['AUT-00000045', 'LAP-00000690', 'FIT-00001442', 'CEL-00000512']",1991-03-28
32582,101,11,"['AUT-00000734', 'FIT-00001381', 'FIT-00000438']",1996-07-13
32583,946,12,"['LAP-00000044', 'CEL-00000129']",1996-09-07
32584,893,32,"['AUT-00000625', 'AUT-00000907', 'CEL-00000115']",1999-03-10
32585,600,11,"['FIT-00001546', 'LAP-00000747', 'AUT-00000396', 'FIT-00002286']",1991-07-20
32586,4,17,"['FIT-00002292', 'FIT-00002026', 'FIT-00001561', 'CEL-00000355']",1992-04-15
32587,640,10,"['CEL-00000299', 'FIT-00001104', 'FIT-00000318', 'FIT-00002443']",1993-10-18
32588,953,16,"['FIT-00002208', 'LAP-00000586']",1992-05-30
32589,367,16,"['FIT-00001863', 'FIT-00001593']",1999-07-20
32590,284,12,"['CEL-00000316', 'FIT-00000063', 'CEL-00000129']",1992-11-13
32591,984,10,"['LAP-00000399', 'FIT-00000626', 'FIT-00001304', 'FIT-00001844']",1995-07-13
32592,567,28,"['FIT-00001520', 'FIT-00001083', 'FIT-00001803']",1990-03-19
32593,381,28,"['LAP-00000577', 'FIT-00000621', 'FIT-00002291', 'FIT-00001730']",2000-10-23
32594,643,10,"['AUT-00000287', 'FIT-00001024', 'LAP-00000651']",1997-04-21
32595,201,2,"['FIT-00002407', 'FIT-00000984']",1999-05-21
32596,86,30,['FIT-00001558'],1997-09-18
32597,46,32,"['LAP-00000756', 'AUT-00001332', 'CEL-00000290', 'FIT-00001707']",1995-01-23
32598,501,30,"['AUT-00000333', 'LAP-00000542']",1992-05-09
32599,883,22,"['FIT-00000103', 'FIT-00001121', 'AUT-00000731', 'FIT-00001902']",1993-08-09
32600,483,3,"['CEL-00000719', 'FIT-00000861', 'FIT-00001577', 'FIT-00000166']",1990-10-16
32601,163,14,"['LAP-00000286', 'CEL-00000711', 'CEL-00000149', 'FIT-00000406']",1990-10-01
32602,384,3,['AUT-00000191'],1999-03-02
32603,100,1,"['FIT-00002085', 'FIT-00000449', 'LAP-00000026']",1996-06-07
32604,739,29,"['FIT-00000264', 'FIT-00000250', 'AUT-00000722', 'CEL-00000610']",1992-10-03
32605,294,24,['FIT-00000716'],1993-06-07
32606,743,2,"['FIT-00000300', 'FIT-00000386', 'CEL-00000659', 'FIT-00000559']",1995-06-14
32607,994,10,"['FIT-00000334', 'FIT-00002146', 'FIT-00001025']",1996-10-29
32608,628,27,['FIT-00000026'],2000-12-28
32609,175,16,"['FIT-00000143', 'AUT-00000113']",1991-05-16
32610,218,3,"['FIT-00002097', 'FIT-00001763', 'AUT-00000845', 'CEL-00000270']",1999-04-18
32611,357,14,['CEL-00000604'],1994-11-10
32612,499,3,"['FIT-00000010', 'AUT-00000661', 'FIT-00002377', 'FIT-00002463']",1994-03-18
32613,523,22,"['AUT-00001022', 'CEL-00000417', 'FIT-00001439', 'FIT-00000673']",1993-11-15
32614,623,9,['AUT-00000196'],1997-02-08
32615,681,23,['FIT-00001830'],1998-02-06
32616,770,5,"['FIT-00000496', 'AUT-00000856']",1998-12-29
32617,873,12,"['FIT-00001341', 'CEL-00000509', 'CEL-00000362']",1998-08-04
32618,139,31,"['FIT-00000114', 'FIT-00002054']",1995-11-04
32619,867,12,"['FIT-00001437', 'AUT-00000492', 'AUT-00001301']",1996-04-22
32620,7,25,"['FIT-00001618', 'AUT-00000975']",1990-02-23
32621,229,28,['CEL-00000037'],1994-01-17
32622,436,12,"['AUT-00000428', 'AUT-00000512', 'LAP-00000616']",1993-10-21
32623,32,13,"['FIT-00001298', 'AUT-00000668', 'FIT-00001351', 'LAP-00000612']",1990-12-25
32624,745,7,['AUT-00001437'],1993-05-23
32625,599,11,"['FIT-00000231', 'CEL-00000440']",1995-11-15
32626,972,17,"['FIT-00002281', 'LAP-00000815', 'AUT-00000523', 'CEL-00000059']",1996-08-02
32627,350,11,"['FIT-00001769', 'FIT-00001573', 'AUT-00001167', 'AUT-00000818']",1998-08-31
32628,698,26,"['FIT-00001092', 'FIT-00001303', 'FIT-00000930', 'FIT-00001247']",1993-02-23
32629,549,17,"['FIT-00000826', 'AUT-00000586']",1994-10-03
32630,535,22,['CEL-00000588'],1996-11-12
32631,154,33,"['AUT-00000441', 'FIT-00000142', 'AUT-00000584']",2000-12-15
32632,444,33,['CEL-00000509'],1994-04-07
32633,982,12,"['FIT-00002362', 'CEL-00000373']",1999-06-21
32634,554,20,"['FIT-00001503', 'FIT-00002221', 'FIT-00001172', 'AUT-00000508']",1997-06-08
32635,97,17,"['LAP-00000444', 'FIT-00002015', 'FIT-00000171', 'LAP-00000630']",1999-06-27
32636,945,16,"['AUT-00000076', 'LAP-00000688', 'CEL-00000629']",1994-01-27
32637,691,5,"['FIT-00002199', 'AUT-00000952']",1990-08-21
32638,511,5,['AUT-00000731'],1996-05-18
32639,502,23,['LAP-00000477'],1999-02-02
32640,815,29,"['FIT-00000568', 'LAP-00000714']",1998-09-30
32641,74,27,"['LAP-00000308', 'CEL-00000116', 'FIT-00002057']",1999-08-24
32642,725,7,['FIT-00002238'],1999-09-02
32643,685,12,"['LAP-00000039', 'AUT-00000848', 'FIT-00001367']",1993-09-03
32644,934,13,"['LAP-00000234', 'AUT-00000348']",1996-02-11
32645,514,29,"['FIT-00001991', 'FIT-00000390']",1997-05-05
32646,918,1,['AUT-00000090'],1998-08-17
32647,275,10,"['CEL-00000439', 'FIT-00001207', 'FIT-00001244', 'LAP-00000536']",1996-05-27
32648,431,22,"['FIT-00002267', 'LAP-00000214', 'CEL-00000199', 'AUT-00000941']",1999-03-19
32649,798,33,"['AUT-00000582', 'FIT-00000435', 'LAP-00000162', 'AUT-00000610']",1992-09-17
32650,716,31,"['FIT-00000680', 'AUT-00000085']",1999-04-14
32651,950,10,"['AUT-00001270', 'AUT-00000386']",1990-03-05
32652,532,30,"['FIT-00002388', 'FIT-00000919']",2000-06-04
32653,69,24,"['FIT-00001388', 'FIT-00001115', 'FIT-00001355']",1993-06-13
32654,902,1,"['AUT-00001195', 'FIT-00001541', 'FIT-00000207']",1998-10-08
32655,543,14,"['AUT-00000988', 'LAP-00000230']",1997-11-02
32656,52,0,"['AUT-00000047', 'AUT-00000008']",1997-07-24
32657,427,8,"['FIT-00001789', 'FIT-00001984', 'AUT-00000799']",1990-06-07
32658,428,26,['FIT-00000546'],1994-11-07
32659,705,15,"['AUT-00000958', 'CEL-00000255', 'AUT-00000272', 'FIT-00000194']",1990-11-24
32660,994,13,"['FIT-00001981', 'AUT-00000368', 'FIT-00001766']",1991-08-31
32661,256,15,['FIT-00000010'],1991-03-27
32662,257,33,"['LAP-00000009', 'AUT-00000771', 'AUT-00000669', 'AUT-00000938']",1993-05-06
32663,714,23,"['FIT-00001738', 'FIT-00000692', 'LAP-00000799']",1994-04-08
32664,671,14,['AUT-00000578'],1996-08-24
32665,170,10,"['CEL-00000223', 'CEL-00000723', 'CEL-00000073']",1998-09-19
32666,50,11,['FIT-00000826'],1991-06-04
32667,770,9,"['CEL-00000453', 'FIT-00000484', 'FIT-00001003', 'AUT-00000700']",1998-12-28
32668,200,18,"['FIT-00001310', 'LAP-00000122']",1992-11-20
32669,963,34,"['FIT-00000939', 'AUT-00001383']",1994-06-27
32670,925,10,['AUT-00000214'],1997-09-24
32671,817,6,"['FIT-00002093', 'AUT-00000179']",1990-05-17
