color,condition,customerReviewAverage,customerReviewCount,description,features,longDescription,manufacturer,modelNumber,name,regularPrice,salePrice,shortDescription,sku,type,upc
White,New,5.0,1.0,,"[{'feature': 'Voice Control:\nEasily connect to Amazon Alexa or Google Assistant for convenient, hands-free control.'}, {'feature': 'Convenient Features:\nSync your lights with your local sunrise and sunset times, so they turn on/off with the natural light.'}, {'feature': 'Free VeSync App:\nCreate schedules and timers for your lights on the VeSync app, so it always turns on/off at the right moment. Track your energy usage to help save money with VeSync.'}, {'feature': 'Simplify Your Lights:\nJust install your light switch, connect it to VeSync, and you&#8217;re ready to go. No hub required.'}, {'feature': 'Travel Mode:\nActivate Away Mode to have your lights turn on/off at random intervals while you&#8217;re away.'}]","Whether you&#8217;re at home or away, control your lights from anywhere with Etekcity&#8217;s Smart Wi-Fi Light Switch 4 pack. Create schedules and timers so your lights turn on/off at the right moment, or use the free VeSync app to activate Away Mode, so they turn on/off randomly while you&#8217;re away. You can also sync them to your local sunrise and sunset times, so they turn on/off with the natural light. Hands full? Not a problem. Connect your smart light switch to Amazon Alexa or Google Assistant for hands-free control. Simply plug in your light switch and connect it to VeSync. The 4 pack allows for better control to completing your smart home!",Etekcity,EDESLSECSUS0004,Etekcity - Smart Wi-Fi Light Switch (4-Pack) - White,69.99,69.99,,6422350,HardGood,817915029541
White,New,,,,"[{'feature': 'Voice Control\nEasily connect to Amazon Alexa or Google Assistant for convenient, hands-free control.'}, {'feature': 'Convenient Features\nSync your lights with your local sunrise and sunset times, so they turn on/off with the natural light.'}, {'feature': 'Free VeSync App\nCreate schedules and timers for your lights on the VeSync app, so it always turns on/off at the right moment. Track your energy usage to help save money with VeSync.'}, {'feature': 'Simplify Your Lights\nJust install your A19 light bulb, connect it to VeSync, and you&#8217;re ready to go. No hub required. Compatible with both IOS And Android devices.'}, {'feature': 'Travel Mode\nActivate Away Mode to have your lights turn on/off at random intervals while you&#8217;re away.'}, {'feature': 'Long Lasting\nLasts up to 15,000 hours for efficient use'}]","Whether you&#8217;re at home or away, control your lights from anywhere with Etekcity&#8217;s Smart Light Bulbs. Create the perfect atmosphere for movie night or a romantic dinner with the light bulbs&#8217; dimmer function. Use the free VeSync app to activate Away Mode, so your lights turn on/off randomly while you&#8217;re away, or sync them to your local sunrise and sunset, so they turn on/off with the natural light. Hands full? Not a problem. Connect your smart light bulbs to Amazon Alexa or Google Assistant for hands-free control. Simply plug in your light bulbs and connect them to VeSync. The 6 pack allows you to grow your smart home.",Etekcity,EDLTSBECSUS0007,Etekcity - Smart LED Dimmable Light Bulb (6-Pack) - White,74.99,74.99,,6422377,HardGood,817915028438
White,New,4.0,2.0,,"[{'feature': 'Voice Control:\nEasily connect to Amazon Alexa or Google Assistant for convenient, hands-free control.'}, {'feature': 'Convenient Features:\nSync your lights with your local sunrise and sunset times, so they turn on/off with the natural light.'}, {'feature': 'Free VeSync App:\nCreate schedules and timers for your lights on the VeSync app, so it always turns on/off at the right moment. Track your energy usage to help save money with VeSync.'}, {'feature': 'Simplify Your Lights:\nJust install your light switch, connect it to VeSync, and you&#8217;re ready to go. No hub required.'}, {'feature': 'Travel Mode:\nActivate Away Mode to have your lights turn on/off at random intervals while you&#8217;re away.'}]","Whether you&#8217;re at home or away, control your lights from anywhere with Etekcity&#8217;s Smart Wi-Fi Dimmer Switch. Set the right amount of brightness to create your ideal home environment for reading or movie night. Create schedules and timers in the free VeSync app, so your lights turn on/off at the right moment. You can also sync them to your local sunrise and sunset times, so they turn on/off with the natural light. Hands full? Not a problem. Connect your smart dimmer switch to Amazon Alexa or Google Assistant for hands-free control. Simply install your light switch and connect it to VeSync. The 4 pack allows for better control to completing your smart home!",Etekcity,EDESSSECSUS0002,Etekcity - Smart Wi-Fi Dimmer Switch (4-Pack) - White,84.99,84.99,,6422387,HardGood,817915029572
White,New,4.3,36.0,,"[{'feature': 'RGB + W LED Lights\nThe Twinkly RGB + White LED lights feature red, green, and blue color palettes to provide an impressive mixture of tints and shades, plus warm whites.  When paired with the Twinkly app, the color picker assists in choosing the perfect color from over 16 million vivid options.'}, {'feature': 'Mobile App\nThe app helps you configure Twinkly lights with ease. Bluetooth connectivity pairs the lights to your smartphone through the Twinkly app for iOS or Android. You can customize, create and apply effects, set timer, dim lights, and switch between multiple strings of Twinkly lights.'}, {'feature': 'Smartphone Camera Mapping\nThe Twinkly app and a Wi-Fi connection turns your smartphone into a powerful mapping tool that locates the position of each light and lets Twinkly apply pixel-perfect effects and animations.'}, {'feature': 'Smart Home Integration\nTwinkly is fully integrated for home automation. Voice commands can be sent to Google Assistant and Amazon Alexa, allowing you to turn the lights on/off and change brightness and color.'}, {'feature': 'Multiple Light Groups\nMultiple Twinkly light strings can be synchronized in groups, up to 4000 LED lights.  No physical connection is needed, the whole process is managed by mapping the lights on the Twinkly app through your Wi-Fi network.'}, {'feature': 'Generation II Controller\nThe new Generation II Controller is more powerful than ever. It features a dual-core chip for super fast processing, huge memory space for animations, Wi-Fi and Bluetooth connectivity, and an RGB status indicator.'}, {'feature': 'Compatible with Razer Chroma RGB\nTwinkly lights are compatible with Razer Chroma RGB for gamers to extend their gaming experience beyond the screen with responsive lighting effects.'}, {'feature': 'Year-Round Use\nTwinkly lights are not just for the holiday, they are perfect for year-round use.  Customize the colors for Halloween, birthday parties, and weddings.  Twinkly is also perfect for accent lighting in your home or dorm room.'}, {'feature': 'Indoor and Outdoor Use\nTwinkly lights are made for indoor and outdoor use.'}, {'feature': 'Optional Music Dongle\nBy adding the Twinkly Music Dongle, sold separately, the lights will synchronize with music for the ultimate audio/visual experience.'}]","Twinkly Curtain Lights will add advanced technology to your home decor and provide colorful light displays both inside and outside.  Twinkly combines colorful RGB + white LED lights with an impressive variety of levels for brightness, speed, intensity, and color palettes; fully controlled though the Twinkly app on your smartphone and compatible with iOS and Android.  The powerful mapping tool of the Twinkly app will locate the position of each light and use this innovative technology to perform professional, pixel-perfect designs, patterns, and animations. The result is sophisticated light effects that can be chosen from the online gallery or customized to express your own creativity.  The powerful color picker assists in choosing the prefect color from more than 16 million vivid color options.  The curtain light string has 210 RGB + white LED lights, consisting of 10 strings of 21 LEDs each to provide a cascading effect.  Twinkly lights can be synchronized together, up to 4000 lights, to create impressive displays for the holiday or year-round.  Twinkly has reinvented light displays, making them easy and customizable.",Twinkly,TWW210SPP-TUS,Twinkly - Smart Light Curtain 210 RGB + LED Generation II - White,149.99,149.99,,6422794,HardGood,034966136046
White,New,4.4,54.0,,"[{'feature': 'Why Wi-Fi?\nControl from anywhere. No bridge or hub required. (Use 2.4GHz).'}, {'feature': 'Warm White\nA warm white light, perfectly balanced for day or night.'}, {'feature': '650 Lumens\nBright! But also dimmable via voice or app.'}, {'feature': 'Voice Compatible\nAlexa, Apple HomeKit / Siri, Hey Google and simple to set up; screw in, open your preferred app and follow the prompts.'}, {'feature': 'Energy and Cost Efficient\nLED Bulbs can last up to 25,000 hours, or 22.8 years. Save the earth, and your wallet.'}, {'feature': 'Operating System\niOS 9+, Android 4.1+, Windows 10'}, {'feature': 'Wi-Fi Router Requirement\n802.11b,g,n standards compliant'}, {'feature': 'Certifications\nUL, CUL, FCC, IC, CE, R&TTE, RoHS, REACH, SAA'}, {'feature': 'Precautions\nNot intended for use in wet or damp areas.'}, {'feature': 'Voltage Range\nAC 100-240V 50/60 Hz'}, {'feature': 'Expected LED Life\n25,000 hours'}, {'feature': 'Wattage Use\n8.5 watts'}, {'feature': 'Dimming\nSoftware dimming option only'}]","A smart, simple, bright (650 lumens), warm-white lightbulb to brighten up your home exactly when and how you want it to. It's compatible with all the major voice platforms, and with Wi-Fi you don't need a bridge or hub to set it up. No extra bits of hardware will be cluttering up your surfaces - every bulb works straight outta the box. Works with Alexa, Google and Apple HomeKit and more.",LIFX,L3A19LW06E26US,LIFX - E26 Edison Screw - White,14.99,14.99,,6422799,HardGood,9347403002318
White,New,5.0,1.0,,"[{'feature': 'Ultra HD 4K resolution\nGet incredible detail with 4K Ultra HD, which is 8x the resolution of 1080p Full HD. Zoom in closer to see essential evidence like license plates and faces, great for use in large areas such as retail stores, warehouses, and parking lots.'}, {'feature': 'TrueDetect&#8482; Heat & Motion\nTrueDetect&#8482; triggers recording and push notifications when the heat from people and cars are detected, with fewer false triggers, so you will always know what&#8217;s happening.'}, {'feature': 'Sound an alarm\nSound an alarm to protect the ones you love with a loud siren that can be triggered automatically when activity occurs or manually via the app.'}, {'feature': 'Monitor Your Property with Swann\nAdvanced 4K video analytics, such as Face Detection and others, recognize elements on the image to trigger recording and alerts, so you can always keep an eye on your valuable assets, such as product stock, POS equipment, cash registers, and merchandise.'}, {'feature': 'Swann Security App\nSee live or playback video on your phone from anywhere with the Swann Security app. An 8-channel security system suits large properties, especially businesses with large premises, like retail stores, restaurants, warehouses, and large homes.'}, {'feature': 'Store Your Recordings\nWith no ongoing fees, store months of recordings within the hard drive/ Link your NVR to Dropbox and upload still images to the cloud for off-site storage.'}]","Compatible with the Swann 4K Enforcer&#8482; Security Kits, the add on Dome camera provides another layer of protection and security. The Police-Style flashing lights & siren deter unwanted guests when triggered by motion. With TrueDetect&#8482; heat & Motion Detection enjoy reliable notifications and less false alarms.",Swann,SWPRO-4KDOME-US,"Swann - 4K Dome, Add on Dome Camera w/Night Vision - White",99.99,93.99,,6423292,HardGood,840236127504
White,New,4.0,2.0,,"[{'feature': 'Free Face detection\nZoom in closer to see essential evidence like license plates and faces, great for use in large areas such as retail stores, warehouses, and parking lots.'}, {'feature': 'TrueDetect&#8482; Heat & Motion\nTrueDetect&#8482; triggers recording and push notifications when the heat from people and cars are detected, with fewer false triggers, so you will always know what&#8217;s happening.'}, {'feature': 'Monitor Your Property with Swann\nSee live or playback video on your phone from anywhere with the Swann Security app. Audio capture adds another layer of evidence. Hear off-screen noises, record conversations, and identify voices by age, gender, accent, or language.'}, {'feature': '4K Ultra HD\nGet amazing detail with 4K Ultra HD, which is 4x the resolution of 1080p Full HD.'}, {'feature': 'Store Your Recordings\nStore months of recordings in the massive hard drive at no additional cost. Link your NVR to Dropbox and upload still images to the cloud for off-site storage.'}, {'feature': 'Reliable CAT5 POE connection\nPower over Ethernet (PoE) makes installation a lot simpler by having power, audio, and video transmitted via a single 60ft (18m) Ethernet cable per camera.'}]","The Swann add on SWNHD-888MSD 4K PoE Dome camera provides another layer of protection and security, audio capture, TrueDetect&#8482; Heat & Motion, and long distance night vision. Compatible with the 8680 4K NVR Security Kits.",Swann,SWNHD-888MSD-US,"Swann - 4K PoE Add On Dome Camera, w/Audio Capture & Face Detection - White",129.99,129.99,,6423296,HardGood,840236127887
White,New,3.6,75.0,,"[{'feature': 'Free Face detection\nKnow who is on your property with Face Recognition. Add an unlimited amount of faces to trigger recording and alerts to keep an eye on your property and valuable assets. Feel safe knowing your Swann system alerts you when your loved ones or unwanted guests arrive.'}, {'feature': 'Monitor Your Property with Swann\nGet amazing detail with 4K Ultra HD, which is 4x the resolution of 1080p Full HD. Zoom in closer to see essential evidence like license plates and faces, great for use in large areas such as retail stores, warehouses, and parking lots.'}, {'feature': 'TrueDetect&#8482; Heat & Motion\nTrueDetect&#8482; triggers recording and push notifications when the heat from people and cars are detected, with fewer false triggers, so you will always know what&#8217;s happening.'}, {'feature': 'Remote access, push notifications\nSee live or playback video on your phone from anywhere with the Swann Security app. Audio capture adds another layer of evidence. Hear off-screen noises, record conversations, and identify voices by age, gender, accent, or language.'}, {'feature': '2TB Hard drive\nStore months of recordings in the massive hard drive at no additional cost. Link your NVR to Dropbox and upload still images to the cloud for off-site storage.'}, {'feature': 'Power over Ethernet Installation\nPower over Ethernet (PoE) makes installation a lot simpler by having power, audio, and video transmitted via a single 60ft (18m) Ethernet cable per camera.'}]","This Swann security system is packed with the latest surveillance technology, such as Power over Ethernet (PoE) CAT5 cables, bright dual LED spotlights, free face recognition, person and vehicle detection, weatherproof cameras, color night vision, push notifications, audio monitoring, and integration with Dropbox, the Google Assistant, and Alexa. Use voice commands via your smart home devices to stream live video from the cameras to your TV and/or compatible Alexa and Google Assistant devices, hands-free.",Swann,SWNVK-1686810FB-US,"Swann - 16 Channel 2TB NVR, 10 x 4K PoE Cameras, w/Dual LED Spotlights, Color Night Vision & Free Face Detection - White",1599.99,1199.99,,6423312,HardGood,840236128983
White,New,4.2,13.0,,"[{'feature': 'Free Face detection\nKnow who is on your property with Face Recognition. Add an unlimited amount of faces to trigger recording and alerts to keep an eye on your property and valuable assets. Feel safe knowing your Swann system alerts you when your loved ones or unwanted guests arrive.'}, {'feature': '4K Ultra HD\nGet amazing detail with 4K Ultra HD, which is 4x the resolution of 1080p Full HD. Zoom in closer to see essential evidence like license plates and faces, great for use in large areas such as retail stores, warehouses, and parking lots.'}, {'feature': 'TrueDetect&#8482; Heat & Motion\nTrueDetect&#8482; triggers recording and push notifications when the heat from people and cars are detected, with fewer false triggers, so you will always know what&#8217;s happening.'}, {'feature': 'Monitor Your Property with Swann\nSee live or playback video on your phone from anywhere with the Swann Security app. Audio capture adds another layer of evidence. Hear off-screen noises, record conversations, and identify voices by age, gender, accent, or language.'}, {'feature': 'Store Your Recordings\nStore months of recordings in the massive hard drive at no additional cost. Link your NVR to Dropbox and upload still images to the cloud for off-site storage.'}, {'feature': 'Reliable CAT5 POE connection\nPower over Ethernet (PoE) makes installation a lot simpler by having power, audio, and video transmitted via a single 60ft (18m) Ethernet cable per camera.'}]","The Swann add on SWNHD-887MSFB 4K PoE camera provides another layer of protection and security, The Dual LED spotlights provide bright color night vision, TrueDetect&#8482; Heat & Motion, 2-way audio, and face detection. Compatible with the 8680 4K NVR Security Kit.",Swann,SWNHD-887MSFB-US,"Swann - 4K PoE Add On Bullet Camera w/Dual LED Spotlights, Color Night Vision, & Free Face Recognition - White",149.99,104.99,,6423315,HardGood,840236127894
White,New,4.2,443.0,,"[{'feature': 'Monitor Your Property with Swann\nThis security system is packed with the latest surveillance technology, such as weatherproof cameras, color night vision, push notifications, built-in siren, bright flashing red & blue lights and integration with Dropbox, Google Assistant, and Alexa.'}, {'feature': 'Ultra HD 4K resolution\nGet incredible detail with 4K Ultra HD, which is 8x the resolution of 1080p Full HD. Zoom in closer to see essential evidence like license plates and faces, great for use in large areas such as retail stores, warehouses, and parking lots.'}, {'feature': 'TrueDetect&#8482; Heat & Motion\nTrueDetect&#8482; triggers recording and push notifications when the heat from people and cars are detected, with fewer false triggers, so you will always know what&#8217;s happening.'}, {'feature': 'Face Detection\nAdvanced 4K video analytics, such as Face Detection and others, recognize elements on the image to trigger recording and alerts, so you can always keep an eye on your valuable assets, such as product stock, POS equipment, cash registers, and merchandise.'}, {'feature': 'Swann Security App\nSee live or playback video on your phone from anywhere with the Swann Security app. Sound an alarm to protect the ones you love with a loud siren that can be triggered automatically when activity occurs or manually via the app.'}, {'feature': 'Store Your Recordings\nWith no ongoing fees, store months of recordings within the hard drive/ Link your NVR to Dropbox and upload still images to the cloud for off-site storage.'}]","The Swann 4K Enforcer&#8482; series is armed with the latest in Home Security, such as Police-Style flashing lights, Night2Day&#8482; color night vision, siren, TrueDetect&#8482; Heat & Motion Detection, Google & Alexa compatibility, Cloud back up storage, and much more.  An 8-channel security system suits large properties, especially businesses with large premises, like retail stores, restaurants, warehouses, and large homes.",Swann,SODVK-85680W8RL-US,"Swann - Enforcer 8-Channel, 8-Camera Indoor/Outdoor Wired 4K UHD 2TB DVR Security Camera Surveillance System - White",549.99,549.99,,6423317,HardGood,840236130535
White,New,1.5,2.0,,"[{'feature': 'Swann Wire-Free Battery Camera\nThe Swann Wire-Free Outdoor Battery camera comes with a solar panel, and mounting stand.'}, {'feature': 'TrueDetect&#8482; Heat & Motion Detection\nArmed with TrueDetect&#8482; when heat & motion is detected recording will be triggered and an alert will be sent to your mobile device.'}, {'feature': 'Long lasting rechargable battery\nEnjoy a reliable charge when sunny with the Solar Panel.'}, {'feature': 'Included Solar Panel\nManually adjust the panel to receive maximum sunlight.'}, {'feature': 'Secure Installation\nThe outdoor mounting brackets provides a secure installation in hard to reach areas or high risk.'}]","The Swann Wire-Free Outdoor Battery camera comes with a solar panel, and mounting stand. Enjoy a reliable charge when sunny with the Solar Panel. Manually adjust the panel to receive maximum sunlight. Armed with TrueDetect&#8482; when heat & motion is detected recording will be triggered and an alert will be sent to your mobile device. The outdoor mounting brackets provides a secure installation in hard to reach areas or high risk.",Swann,SWIFI-CAMWSOLSTD-GL,Swann - Indoor/Outdoor Wire-Free Smart Security Camera w/Solar Panel & Outdoor Mounting Stand - White,199.99,199.99,,6423319,HardGood,840236126590
White,New,4.2,443.0,,"[{'feature': 'Monitor Your Property with Swann\nThis security system is packed with the latest surveillance technology, such as weatherproof cameras, color night vision, push notifications, built-in siren, bright flashing red & blue lights and integration with Dropbox, Google Assistant, and Alexa.'}, {'feature': 'Ultra HD 4K resolution\nGet incredible detail with 4K Ultra HD, which is 8x the resolution of 1080p Full HD. Zoom in closer to see essential evidence like license plates and faces, great for use in large areas such as retail stores, warehouses, and parking lots.'}, {'feature': 'TrueDetect&#8482; Heat & Motion\nTrueDetect&#8482; triggers recording and push notifications when the heat from people and cars are detected, with fewer false triggers, so you will always know what&#8217;s happening.'}, {'feature': 'Face Detection\nAdvanced 4K video analytics, such as Face Detection and others, recognize elements on the image to trigger recording and alerts, so you can always keep an eye on your valuable assets, such as product stock, POS equipment, cash registers, and merchandise.'}, {'feature': 'Swann Security App\nSee live or playback video on your phone from anywhere with the Swann Security app. Sound an alarm to protect the ones you love with a loud siren that can be triggered automatically when activity occurs or manually via the app.'}, {'feature': 'Store Your Recordings\nWith no ongoing fees, store months of recordings within the hard drive/ Link your NVR to Dropbox and upload still images to the cloud for off-site storage.'}]","The expandable Swann 16 channel 4K Enforcer&#8482; series is armed with the latest in Home Security, such as Police-Style flashing lights, Night2Day&#8482; color night vision, siren, TrueDetect&#8482; Heat & Motion Detection, Google & Alexa compatibility, Cloud back up storage, and much more. Expand your security with the add on Enforcer&#8482; 4K Camera.",Swann,SODVK-16558012RL-US,"Swann - Enforcer 16-Channel, 12-Camera Indoor/Outdoor Wired 4K UHD 2TB DVR Security Camera Surveillance System - White",999.99,999.99,,6423320,HardGood,840236130542
White,New,5.0,7.0,,"[{'feature': 'Monitor Your Property with Swann\nCompatible with the Swann 1080p Enforcer&#8482; Security Kits.'}, {'feature': 'Full HD 1080p resolution\nGet amazing detail with 1080p Full HD.'}, {'feature': 'Wide 90&#176; viewing angle\nZoom in closer to see essential evidence like clothing and faces, great for use in large areas such as retail stores, warehouses and parking lots.'}, {'feature': 'TrueDetect&#8482; Heat & Motion\nTrueDetect&#8482; triggers recording and push notifications when the heat from people and cars are detected, with fewer false triggers, so you will always know what&#8217;s happening.'}, {'feature': 'Bright flashing red & blue lights\nThe Police-Style flashing lights deter burglars and criminals.'}]","Compatible with the Swann 1080p Enforcer&#8482; Security Kits, the add on camera provides another layer of protection and security. The Police-Style flashing lights deter burglars and criminals with reliable notifications using TruDetect&#8482; Heat & Motion Detection.",Swann,SWPRO-1080SL-US,Swann - 1080p Enforcer™ Camera w/ Police Style Flashing Lights & Color Night Vision - White,79.99,70.99,,6423421,HardGood,840236127740
White,New,,,,"[{'feature': 'Free Face detection\nZoom in closer to see essential evidence like license plates and faces, great for use in large areas such as retail stores, warehouses, and parking lots.'}, {'feature': 'TrueDetect&#8482; Heat & Motion\nTrueDetect&#8482; triggers recording and push notifications when the heat from people and cars are detected, with fewer false triggers, so you will always know what&#8217;s happening.'}, {'feature': 'Monitor Your Property with Swann\nSee live or playback video on your phone from anywhere with the Swann Security app. Audio capture adds another layer of evidence. Hear off-screen noises, record conversations, and identify voices by age, gender, accent, or language.'}, {'feature': '4K Ultra HD\nGet amazing detail with 4K Ultra HD, which is 4x the resolution of 1080p Full HD.'}, {'feature': 'Store Your Recordings\nStore months of recordings in the massive hard drive at no additional cost. Link your NVR to Dropbox and upload still images to the cloud for off-site storage.'}, {'feature': 'Reliable CAT5 POE connection\nPower over Ethernet (PoE) makes installation a lot simpler by having power, audio, and video transmitted via a single 60ft (18m) Ethernet cable per camera.'}]","The Swann add on 4K PoE camera provides another layer of protection and security, audio capture, TrueDetect&#8482; Heat & Motion, long distance night vision, and face detection. Compatible with the 8680 4K NVR Security Kits.",Swann,SWNHD-887MSB-US,"Swann - 4K PoE Add On Bullet Camera, w/Audio Capture & Face Detection - White",149.99,140.99,,6423422,HardGood,840236127870
White,New,4.7,3.0,,"[{'feature': 'Swann Decoy Camera\nIncludes Swann Dummy Camera and mounting screws.'}, {'feature': 'Imitation Camera\nDecoy Camera looks and feels like the real thing.'}, {'feature': 'The Perfect Deterent\nSwann imitation cameras are perfect as deterents.'}, {'feature': 'Just Like the Real Deal\nMaking is easy to keep unwanted guests at bay.'}, {'feature': 'Use Outdoors\nMount these Swann imitation cameras outdoors.'}]",The Swann decoy cameras look and feel like the real deal. Making is easy to keep unwanted guests at bay.,Swann,SWPRO-MSBDUM-GL,Swann - Imitation Bullet Camera - White,17.99,17.99,,6423424,HardGood,840236124985
White,New,4.0,5.0,,"[{'feature': 'Ultra HD 4K resolution\nGet incredible detail with 4K Ultra HD, which is 8x the resolution of 1080p Full HD. Zoom in closer to see essential evidence like license plates and faces, great for use in large areas such as retail stores, warehouses, and parking lots.'}, {'feature': 'TrueDetect&#8482; Heat & Motion\nTrueDetect&#8482; triggers recording and push notifications when the heat from people and cars are detected, with fewer false triggers, so you will always know what&#8217;s happening.'}, {'feature': 'Bright flashing red & blue lights\nSound an alarm to protect the ones you love with a loud siren that can be triggered automatically when activity occurs or manually via the app. The Police-Style flashing lights deter unwanted guests.'}, {'feature': 'Monitor Your Property with Swann\nAdvanced 4K video analytics, such as Face Detection and others, recognize elements on the image to trigger recording and alerts, so you can always keep an eye on your valuable assets, such as product stock, POS equipment, cash registers, and merchandise.'}, {'feature': 'Swann Security App\nSee live or playback video on your phone from anywhere with the Swann Security app. An 8-channel security system suits large properties, especially businesses with large premises, like retail stores, restaurants, warehouses, and large homes.'}, {'feature': 'Store Your Recordings\nWith no ongoing fees, store months of recordings within the hard drive/ Link your NVR to Dropbox and upload still images to the cloud for off-site storage.'}]","Compatible with the Swann 4K Enforcer&#8482; Security Kits, the add on camera provides another layer of protection and security. The Police-Style flashing lights & siren deter unwanted guests when triggered by motion. With TrueDetect&#8482; heat & Motion Detection enjoy reliable notifications and less false alarms.",Swann,SOPRO-4KRL-US,Swann - 4K Enforcer™ Add on Bullet Camera w/ Siren & Police Style Flashing Lights - White,119.99,97.99,,6423426,HardGood,840236130917
White,New,4.4,25.0,,"[{'feature': 'Tunable white and preset modes\nChoose from a wide range of energizing cool white to soft warm white, or simply select from the preset modes such as Focus and Relax to create the best ambience for your activities.'}, {'feature': ""Easy plug and play\nWiZ works with your existing Wi-Fi router, no additional gateway is needed. Simply plug in your new light, download the WiZ app and you're ready to go!""}, {'feature': ""Control anywhere\nControl your WiZ lights wherever you are with smartphone. No need to worry if you've left your lights on before leaving home. WiZ app is available for iOS and Android.""}, {'feature': 'Millions of colors and dynamic light modes\nChoose from a palette of millions of light colors to create an amazing atmosphere in your home. Enjoy the subtle differences that our dynamic light effects glow your environment'}, {'feature': 'Automate your light\nAutomate the lights to fit your daily or weekly routines. Schedule your light to turn on before you arrive home and keep it off when not needed.'}, {'feature': 'Customize scenes\nMix different color and white lights modes to create the perfect light ambience for your daily moment. Save it and call it out anytime with app, WiZmote or voice.'}, {'feature': 'Wellbeing features\nUse the preset wellbeing features in the WiZ app to and enjoy the lighting pattern best suited for your circadian rhythm throughout the day.'}, {'feature': 'Voice control\nUse simple voice commands to turn lights on or off, brighten and dim, change color, and set custom light Scenes.'}]","The WiZ LED BR30 full color bulb brings smart lighting for your daily living. Ideal for flood lighting. Create the ambience of your choice with 16 million colors as well as warm to cool white light. You can set schedules to turn lights on and off according to your daily or weekly routines, control with your smartphone or your voice and have remote access to your lights even when you're away. WiZ lights connect to your existing Wi-Fi, no additional hardware is needed.",WiZ,556142,WiZ - BR30 Color and Tunable White Bulb - White,13.99,13.99,,6424680,HardGood,046677556143
White,New,4.4,117.0,,"[{'feature': 'Use Your Voice\nNo switch, no app, just easy'}, {'feature': 'Work from Home\nStay alert, set reminders, wind down'}, {'feature': 'LIFX App\nExclusive effects, customized control'}, {'feature': 'Stay on Schedule\nUse schedules to make life easier'}, {'feature': 'Works with\nApple HomeKit, amazon alexa, Smartthings, and Hey Google'}, {'feature': 'Operating System\niOS 9+, Android 4.1+, Windows 10'}, {'feature': 'Wi-Fi Router Requirement\n802.11b,g,n standards compliant'}, {'feature': 'Certifications\nUL, CUL, FCC, IC, CE, R&TTE, RoHS, REACH, SAA'}, {'feature': 'Precautions\nNot intended for use in wet or damp areas.'}, {'feature': 'Voltage Range\nAC 100-240V 50/60 Hz'}, {'feature': 'Expected LED Life\n25,000 hours'}, {'feature': 'Wattage Use\n8.5 watts'}, {'feature': 'Dimming\nSoftware dimming option only'}, {'feature': 'Energy and cost efficient\nLEDs can last up to 25,000 hours, or 22.8 years. Save the earth, and your wallet.'}, {'feature': 'Peace of mind\nTwo year warranty with world-class customer support'}]","Light up your room with this LIFX White 650 lumens Wi-Fi Smart LED Bulb. This LIFX bulb is compatible with Alexa, HomeKit, and Hey Google. Set up is quick and easy.",LIFX,SB2L3A19LW06E26US,"LIFX - A19 650 lumens Wi-Fi Smart LED Bulbs work with HomeKit, Alexa, Hey Google and more 2 pack. - White",19.99,10.99,,6424995,HardGood,9347403003339
White,New,3.5,6.0,,"[{'feature': 'Simple set up\nWorks right out of the box using the Cync app&#8212;no additional hardware needed.'}, {'feature': 'Voice control with Amazon Alexa and the Google Assistant\nDirectly connect to your Google Assitant or Amazon Alexa for voice control of your lights.'}, {'feature': 'Out-of-home control\nGet lighting control away from home through the Cync app - no hub or bridge needed.'}, {'feature': 'Create custom schedules\nAutomations allow you to schedule when lights are on and off, including customized schedules for different days of the week.'}, {'feature': 'Set scenes for every occasion\nSet scenes like dimmed light for movie time or bright lights when you get home.'}, {'feature': 'Optimal daytime light\nDimmable warm, soft white light that feels just right.'}, {'feature': 'Control bulbs individually or group together\nControl each light bulb individually or group bulbs together so that you can brighten, dim, turn on and turn off your lights simultaneously.'}, {'feature': 'Whole-room control\nPair your Soft White Smart Bulbs with other Cync and C by GE devices to get whole room lighting control.'}, {'feature': 'Mobile control from your smartphone or tablet\nThe free iOS- and Android-compatible app lets you adjust brightness and turn lights on and off without leaving your seat or bed.'}, {'feature': 'Long lasting and low energy use\nLED technology uses about 84% less energy and lasts 15 times longer than a 60-Watt incandescent bulb while providing nearly the same light output.'}, {'feature': 'Installs easily into your existing table and floor lamps\nThe traditional A19 bulb shape and size fits medium base sockets in open fixtures designed for 60-Watt incandescent A19 bulbs.'}]","Use Cync Soft White Smart Bulbs to set the perfect mood dinner, working from home, movie night, and everything in between. Get added confidence by scheduling your lights so you never coming home to a dark house. With voice control and the ability to control your lights away from home, you'll get the added convenience of controlling your lights while away on vacation or when your hands are full.",GE,93128962,"GE - Cync Smart Soft White Direct Connect Light Bulb (1 A19 Smart LED Light Bulb), 60W Replacement - White",9.99,9.99,,6425920,HardGood,043168523844
