id,cust_id,store_id,products,transaction_date
18973,201,13,"['FIT-00000039', 'FIT-00000244', 'LAP-00000287']",1993-07-08
18974,359,10,"['LAP-00000686', 'CEL-00000309', 'LAP-00000495']",1992-07-13
18975,272,3,"['FIT-00002228', 'AUT-00000508']",1994-05-29
18976,740,13,['LAP-00000470'],1991-09-06
18977,307,6,['FIT-00000355'],1997-08-22
18978,851,5,"['AUT-00001161', 'AUT-00000477', 'FIT-00001722']",1992-02-07
18979,579,1,"['CEL-00000251', 'LAP-00000045', 'AUT-00000428', 'FIT-00001578']",1996-07-02
18980,802,32,"['AUT-00000291', 'LAP-00000564', 'FIT-00000514', 'FIT-00001481']",1996-10-05
18981,207,23,"['CEL-00000019', 'CEL-00000707']",1998-05-05
18982,589,13,"['FIT-00000887', 'LAP-00000539']",1998-07-13
18983,731,25,"['CEL-00000617', 'CEL-00000426']",1997-01-14
18984,754,2,"['FIT-00002439', 'FIT-00000748', 'AUT-00000530']",1997-03-18
18985,846,2,"['FIT-00002178', 'CEL-00000515', 'LAP-00000799']",1991-04-05
18986,255,24,['LAP-00000090'],1996-04-09
18987,30,9,"['FIT-00000565', 'AUT-00000912']",2000-06-17
18988,20,19,"['CEL-00000210', 'LAP-00000584', 'FIT-00000131', 'AUT-00000842']",1992-04-13
18989,358,9,"['AUT-00001275', 'FIT-00000035', 'FIT-00002498']",1991-03-28
18990,116,7,"['AUT-00000091', 'CEL-00000531', 'AUT-00000186']",1998-02-23
18991,360,34,['AUT-00000546'],1999-11-20
18992,279,32,"['CEL-00000055', 'AUT-00000826', 'FIT-00000459', 'AUT-00000202']",1993-04-19
18993,752,8,"['FIT-00001156', 'FIT-00002168', 'AUT-00000869', 'CEL-00000536']",1993-11-05
18994,456,7,"['FIT-00001135', 'FIT-00002217', 'FIT-00001809']",1995-03-02
18995,694,7,['AUT-00001017'],1990-01-13
18996,527,5,"['FIT-00000068', 'AUT-00001100', 'CEL-00000431']",2000-03-26
18997,829,24,"['FIT-00002263', 'FIT-00002425']",1994-10-31
18998,424,11,"['LAP-00000589', 'FIT-00002414']",1996-06-16
18999,27,28,"['CEL-00000763', 'CEL-00000233', 'CEL-00000508']",1999-05-10
19000,528,33,"['FIT-00002236', 'FIT-00000853', 'AUT-00001236', 'LAP-00000495']",1990-04-12
19001,904,12,"['CEL-00000426', 'AUT-00000591', 'FIT-00002234']",1997-09-26
19002,296,22,['LAP-00000004'],1998-09-05
19003,378,27,"['LAP-00000192', 'FIT-00001275', 'FIT-00000784', 'FIT-00000653']",1997-07-03
19004,951,32,"['LAP-00000760', 'FIT-00001156', 'FIT-00000080', 'FIT-00000751']",1992-03-29
19005,867,33,"['LAP-00000007', 'FIT-00002310']",1999-01-08
19006,867,33,"['FIT-00001966', 'AUT-00001267', 'CEL-00000339', 'FIT-00002379']",1993-01-12
19007,13,23,"['LAP-00000661', 'CEL-00000534', 'FIT-00001089']",1997-02-22
19008,650,16,"['AUT-00000738', 'FIT-00001948', 'LAP-00000562']",2000-06-21
19009,76,4,"['FIT-00000852', 'AUT-00001147', 'AUT-00001164', 'AUT-00000241']",1998-07-25
19010,743,20,"['CEL-00000333', 'FIT-00000821', 'FIT-00001775', 'AUT-00001367']",1999-02-21
19011,315,2,"['CEL-00000133', 'AUT-00000386', 'CEL-00000554']",1996-05-04
19012,611,17,"['AUT-00000865', 'FIT-00001275', 'AUT-00000464', 'LAP-00000569']",1994-11-05
19013,703,14,"['FIT-00001926', 'FIT-00001617', 'AUT-00000438']",1995-05-02
19014,708,16,"['AUT-00001234', 'FIT-00000163', 'FIT-00001961']",2000-05-17
19015,993,7,['FIT-00001072'],1993-07-11
19016,881,20,"['FIT-00002357', 'AUT-00001350', 'FIT-00001432', 'LAP-00000450']",1992-05-18
19017,836,2,['AUT-00000785'],1999-02-02
19018,816,10,"['CEL-00000281', 'AUT-00000725', 'CEL-00000214', 'FIT-00002100']",1996-08-27
19019,911,24,"['AUT-00000060', 'LAP-00000553', 'FIT-00000552']",1998-05-16
19020,679,10,"['AUT-00001298', 'AUT-00000773', 'CEL-00000557', 'FIT-00002344']",1990-04-27
19021,944,13,['LAP-00000782'],1996-12-20
19022,31,15,['CEL-00000162'],1994-03-17
19023,857,19,"['CEL-00000312', 'FIT-00000159']",1993-01-21
19024,277,18,['AUT-00000614'],1998-03-27
19025,747,1,['AUT-00000160'],1995-01-10
19026,149,5,"['FIT-00000562', 'FIT-00000317', 'LAP-00000179', 'AUT-00000639']",1991-02-08
19027,42,19,"['CEL-00000476', 'CEL-00000480', 'AUT-00000326', 'CEL-00000562']",2000-10-28
19028,814,18,"['FIT-00002006', 'FIT-00001575', 'AUT-00000286', 'AUT-00000409']",1997-01-29
19029,215,26,"['AUT-00000139', 'AUT-00001068', 'FIT-00000353', 'AUT-00000038']",1991-08-02
19030,112,34,"['FIT-00002100', 'FIT-00002310', 'LAP-00000047']",1990-12-10
19031,170,23,['CEL-00000644'],1998-11-27
19032,39,34,['CEL-00000138'],1991-08-01
19033,955,8,"['FIT-00002242', 'CEL-00000368']",1993-03-24
19034,531,30,"['FIT-00001592', 'AUT-00000767', 'FIT-00001633']",1996-12-18
19035,801,0,"['CEL-00000030', 'AUT-00001099', 'FIT-00001684', 'FIT-00001498']",1992-06-10
19036,190,3,"['CEL-00000036', 'FIT-00001348', 'CEL-00000294']",1997-09-14
19037,991,32,"['FIT-00001945', 'CEL-00000616', 'CEL-00000712']",1995-01-19
19038,255,9,"['AUT-00001338', 'CEL-00000311', 'FIT-00001008']",1995-01-06
19039,709,25,"['AUT-00001096', 'LAP-00000233', 'AUT-00000126', 'AUT-00001107']",1995-01-16
19040,103,17,"['FIT-00000916', 'AUT-00001168', 'FIT-00001383', 'CEL-00000149']",1997-10-16
19041,781,31,"['FIT-00002048', 'LAP-00000667', 'FIT-00000501', 'FIT-00000079']",1993-01-02
19042,941,29,"['CEL-00000139', 'AUT-00000852', 'FIT-00000468']",1991-12-25
19043,547,10,['FIT-00001274'],1992-09-20
19044,774,26,"['CEL-00000362', 'AUT-00000449']",1992-01-30
19045,113,21,"['FIT-00001139', 'AUT-00000467']",1997-05-21
19046,137,2,"['FIT-00001925', 'CEL-00000287', 'LAP-00000625', 'CEL-00000718']",1997-04-10
19047,160,18,"['FIT-00000897', 'FIT-00000976']",1993-11-04
19048,955,9,['LAP-00000631'],1992-03-22
19049,37,26,"['AUT-00001104', 'FIT-00002165', 'AUT-00000575']",1996-02-08
19050,463,22,"['FIT-00001582', 'AUT-00001055', 'AUT-00000780', 'FIT-00000455']",1992-08-11
19051,247,6,['AUT-00000130'],1999-05-24
19052,591,16,"['FIT-00002267', 'AUT-00000140', 'CEL-00000105']",1994-03-17
19053,954,6,['FIT-00001505'],1999-10-11
19054,970,27,"['FIT-00000145', 'FIT-00002433']",1993-09-09
19055,189,22,['AUT-00000535'],2000-05-25
19056,446,12,['FIT-00000759'],1998-11-23
19057,55,26,['AUT-00000464'],2000-02-13
19058,807,7,"['FIT-00000164', 'LAP-00000504']",2000-06-07
19059,745,27,"['FIT-00001891', 'FIT-00001957']",1996-12-14
19060,784,19,"['FIT-00000903', 'CEL-00000450', 'CEL-00000669']",1991-01-02
19061,2,16,"['AUT-00000398', 'FIT-00001040']",1999-08-11
19062,139,22,"['AUT-00001200', 'FIT-00001329', 'FIT-00001648']",1991-11-30
19063,994,27,"['CEL-00000009', 'CEL-00000443', 'FIT-00001769', 'FIT-00002328']",1995-06-18
19064,913,2,"['FIT-00002502', 'LAP-00000520']",1997-09-09
19065,493,7,"['FIT-00000207', 'AUT-00000000', 'FIT-00001577']",1990-07-31
19066,576,25,"['LAP-00000500', 'AUT-00000432']",2000-09-17
19067,122,20,"['FIT-00001341', 'FIT-00002417']",1994-07-22
19068,203,30,"['AUT-00001028', 'FIT-00001897', 'CEL-00000654']",1994-11-17
19069,523,26,"['FIT-00000036', 'LAP-00000752', 'FIT-00001041', 'AUT-00000481']",1994-02-09
19070,117,8,['FIT-00000230'],1995-08-16
19071,256,31,"['FIT-00000997', 'LAP-00000077', 'FIT-00000715', 'LAP-00000487']",1995-06-07
19072,662,13,['LAP-00000079'],1995-07-14
19073,735,2,"['FIT-00000072', 'AUT-00000116']",1997-11-16
19074,856,32,"['FIT-00000524', 'FIT-00000905']",2000-01-01
19075,14,23,"['AUT-00000781', 'FIT-00001301', 'FIT-00000302', 'FIT-00000641']",1998-04-21
19076,131,6,"['FIT-00002066', 'LAP-00000789']",1992-01-23
19077,900,22,"['AUT-00000928', 'FIT-00000739', 'AUT-00000574', 'FIT-00002420']",1993-09-12
19078,721,1,['CEL-00000492'],1994-09-27
19079,375,18,"['FIT-00002229', 'AUT-00000006', 'FIT-00001155']",1997-05-08
19080,738,5,"['FIT-00001558', 'FIT-00000656', 'FIT-00000235', 'FIT-00000221']",1998-05-31
19081,977,31,"['FIT-00000583', 'CEL-00000266']",1990-06-04
19082,880,10,['LAP-00000568'],1992-11-23
19083,793,31,"['LAP-00000776', 'FIT-00001208']",1995-03-09
19084,904,31,"['FIT-00002136', 'LAP-00000744', 'FIT-00002074', 'CEL-00000252']",2000-08-18
19085,351,30,['FIT-00000372'],2000-05-20
19086,614,5,"['FIT-00000520', 'FIT-00001583', 'CEL-00000656']",2000-01-06
19087,798,32,"['FIT-00000646', 'FIT-00001379']",1999-11-25
19088,593,2,['AUT-00000847'],1991-09-07
19089,130,33,['LAP-00000482'],1990-08-12
19090,952,28,"['AUT-00000918', 'CEL-00000476', 'AUT-00000518']",1997-03-02
19091,911,8,"['FIT-00000116', 'FIT-00001066', 'FIT-00000968', 'LAP-00000623']",1993-02-21
19092,293,23,"['FIT-00000707', 'LAP-00000420', 'AUT-00001310', 'CEL-00000764']",1998-06-20
19093,756,6,"['AUT-00001346', 'FIT-00002311']",2000-05-30
19094,373,21,"['CEL-00000392', 'LAP-00000260', 'AUT-00000165']",1990-02-07
19095,980,31,"['AUT-00000020', 'LAP-00000390', 'FIT-00001428', 'FIT-00000440']",1991-09-20
19096,419,17,"['FIT-00000125', 'FIT-00000451', 'LAP-00000107', 'FIT-00000845']",1992-01-07
19097,196,16,"['FIT-00001633', 'FIT-00000850', 'LAP-00000512']",1992-06-22
19098,443,31,"['LAP-00000490', 'FIT-00000264', 'FIT-00001706', 'FIT-00000034']",1995-04-14
19099,745,12,"['CEL-00000428', 'CEL-00000273', 'LAP-00000599']",1990-07-25
19100,524,5,"['LAP-00000113', 'CEL-00000342', 'AUT-00001169']",2000-01-29
19101,893,21,['FIT-00000799'],1994-04-19
19102,149,34,"['CEL-00000363', 'LAP-00000428', 'AUT-00001146']",1994-06-27
19103,763,32,"['AUT-00000728', 'AUT-00000963']",1997-10-25
19104,318,4,"['LAP-00000362', 'AUT-00000204', 'FIT-00000177', 'LAP-00000668']",1992-02-01
19105,294,22,"['FIT-00000416', 'LAP-00000161', 'LAP-00000171']",1990-02-04
19106,757,31,['AUT-00000806'],1991-05-29
19107,130,34,"['FIT-00000529', 'CEL-00000275', 'AUT-00001328']",1997-03-18
19108,68,1,"['FIT-00002338', 'FIT-00001359', 'FIT-00001658']",1994-03-17
19109,439,8,"['LAP-00000482', 'AUT-00001043', 'FIT-00001813', 'FIT-00000255']",1994-08-21
19110,701,1,"['FIT-00000520', 'AUT-00000725', 'LAP-00000439', 'FIT-00001835']",1999-12-21
19111,174,22,['AUT-00000437'],1991-10-02
19112,261,30,"['AUT-00000135', 'FIT-00000019', 'CEL-00000704', 'CEL-00000228']",1993-05-13
19113,272,31,['FIT-00001102'],1991-01-29
19114,342,19,"['FIT-00001687', 'FIT-00000263', 'LAP-00000718']",1992-11-27
19115,555,24,['FIT-00000395'],1992-07-21
19116,159,12,"['AUT-00001402', 'AUT-00000217', 'FIT-00000461', 'FIT-00002474']",1998-08-28
19117,856,27,"['FIT-00001453', 'FIT-00001254', 'FIT-00000553']",1995-06-20
19118,152,8,['CEL-00000708'],1996-11-03
19119,715,34,"['AUT-00000081', 'LAP-00000227']",1997-03-07
19120,483,8,['LAP-00000340'],2000-08-20
19121,796,28,"['LAP-00000006', 'LAP-00000201', 'AUT-00000891']",2000-02-15
19122,517,27,"['AUT-00000331', 'FIT-00002342', 'FIT-00000128']",1999-04-19
19123,217,23,"['CEL-00000436', 'FIT-00001144', 'FIT-00000719', 'AUT-00000692']",1995-03-15
19124,720,26,"['LAP-00000280', 'FIT-00001691']",1993-03-09
19125,826,29,"['AUT-00000847', 'FIT-00001931', 'CEL-00000264']",1999-05-14
19126,424,33,['AUT-00000372'],1992-11-12
19127,910,9,"['FIT-00002190', 'CEL-00000719']",1990-02-27
19128,26,1,"['LAP-00000539', 'LAP-00000510', 'AUT-00000509', 'CEL-00000313']",1993-12-14
19129,949,34,"['FIT-00000475', 'FIT-00001699']",1994-11-12
19130,305,0,['AUT-00000226'],1994-05-15
19131,209,14,"['FIT-00002346', 'CEL-00000018', 'LAP-00000450']",1994-05-03
19132,466,16,"['FIT-00001174', 'FIT-00002484', 'FIT-00001879', 'FIT-00001859']",1992-05-23
19133,974,29,"['AUT-00000122', 'AUT-00001019', 'LAP-00000301']",1996-10-16
19134,738,10,"['FIT-00000306', 'CEL-00000316']",1996-09-01
19135,676,21,"['CEL-00000508', 'CEL-00000226', 'CEL-00000557', 'FIT-00001006']",2000-09-03
19136,484,16,"['AUT-00000565', 'FIT-00000905']",1997-08-22
19137,812,7,['FIT-00001591'],1995-07-24
19138,508,5,"['FIT-00000114', 'AUT-00000721']",1993-05-15
19139,620,1,"['AUT-00000540', 'AUT-00000803', 'CEL-00000109']",1996-05-21
19140,98,27,"['FIT-00000358', 'FIT-00000133']",2000-09-13
19141,89,14,"['FIT-00002126', 'AUT-00000998']",1998-07-06
19142,176,16,"['AUT-00000224', 'FIT-00002294', 'AUT-00000655']",2000-03-20
19143,592,9,"['AUT-00000874', 'CEL-00000650']",1995-01-16
19144,77,29,"['LAP-00000685', 'AUT-00000055', 'FIT-00002061', 'FIT-00002055']",1999-05-01
19145,256,33,['FIT-00000742'],1999-10-27
19146,88,17,"['LAP-00000387', 'FIT-00001136']",1993-11-29
19147,109,5,"['FIT-00002104', 'LAP-00000679', 'FIT-00000825']",1993-08-05
19148,38,25,"['FIT-00001666', 'LAP-00000753']",1999-01-17
19149,627,27,['FIT-00000397'],1998-11-26
19150,191,3,['AUT-00000640'],2000-01-31
19151,691,23,['FIT-00000932'],1994-09-13
19152,879,16,"['AUT-00000815', 'FIT-00001645', 'AUT-00001191', 'FIT-00001345']",1999-11-04
19153,162,2,"['CEL-00000238', 'FIT-00000033', 'AUT-00000868']",2000-07-10
19154,635,3,['AUT-00000430'],1998-02-11
19155,296,18,"['FIT-00001022', 'CEL-00000106', 'CEL-00000749']",1998-11-01
19156,822,11,"['AUT-00001173', 'CEL-00000229']",1991-03-15
19157,281,15,"['CEL-00000530', 'FIT-00000593', 'FIT-00001602', 'LAP-00000036']",1991-10-03
19158,265,19,"['FIT-00000939', 'AUT-00000234', 'AUT-00000719']",1994-07-22
19159,45,13,"['CEL-00000352', 'FIT-00001508', 'FIT-00001658']",1993-06-21
19160,400,4,"['CEL-00000242', 'CEL-00000322', 'LAP-00000719']",1991-08-22
19161,71,17,['FIT-00002140'],1997-06-02
19162,182,33,"['AUT-00000612', 'CEL-00000591', 'LAP-00000056']",1997-07-16
19163,547,10,"['AUT-00001092', 'FIT-00001440']",2000-08-17
19164,674,11,"['AUT-00000374', 'AUT-00000704', 'AUT-00000083']",1992-07-08
19165,3,27,"['LAP-00000407', 'FIT-00002283', 'CEL-00000675']",1993-01-15
19166,52,23,"['CEL-00000527', 'FIT-00002024', 'AUT-00000019']",1999-04-02
19167,206,28,"['LAP-00000602', 'LAP-00000437', 'LAP-00000056']",1998-03-06
19168,470,15,"['FIT-00000733', 'AUT-00000276']",1994-10-12
19169,911,33,"['FIT-00002302', 'LAP-00000228', 'FIT-00002089', 'AUT-00001216']",1990-02-11
19170,499,28,"['FIT-00000927', 'AUT-00000052']",1995-09-10
19171,724,1,"['AUT-00000304', 'CEL-00000052', 'AUT-00000679', 'FIT-00000099']",1995-06-01
19172,24,18,['FIT-00000975'],1994-06-04
19173,399,18,['FIT-00001736'],1997-09-19
19174,440,0,['FIT-00000064'],1997-12-12
19175,248,23,['FIT-00000678'],1997-02-15
19176,558,11,"['FIT-00001442', 'FIT-00001544', 'FIT-00000881', 'LAP-00000648']",1996-03-12
19177,557,20,['FIT-00000240'],1990-06-27
19178,799,8,"['CEL-00000567', 'FIT-00000387', 'AUT-00001364', 'FIT-00001541']",1998-11-07
19179,603,14,"['AUT-00000478', 'FIT-00001866']",1995-01-03
19180,438,24,"['FIT-00001521', 'LAP-00000089', 'LAP-00000439']",1992-10-20
19181,965,33,"['FIT-00000622', 'AUT-00000414']",1995-10-30
19182,649,5,"['FIT-00002415', 'CEL-00000076', 'AUT-00000412', 'LAP-00000585']",2000-02-18
19183,880,13,['CEL-00000345'],1994-05-18
19184,207,26,['FIT-00001953'],1996-03-02
19185,926,14,['AUT-00001085'],1999-05-23
19186,536,19,['FIT-00000754'],2000-10-18
19187,449,2,"['FIT-00001096', 'FIT-00002126', 'CEL-00000222', 'FIT-00000347']",1999-04-21
19188,598,8,"['CEL-00000603', 'FIT-00000798', 'LAP-00000308']",1999-06-24
19189,914,28,['AUT-00000494'],1991-09-24
19190,48,13,"['LAP-00000390', 'FIT-00001439']",1994-06-18
19191,811,34,"['FIT-00002188', 'AUT-00000692']",1990-08-23
19192,145,34,"['FIT-00002293', 'FIT-00001067', 'CEL-00000570', 'FIT-00000456']",1991-06-24
19193,657,33,"['FIT-00002339', 'AUT-00001202', 'FIT-00002171', 'FIT-00000320']",1995-11-18
19194,134,22,"['AUT-00000807', 'FIT-00001747', 'FIT-00000845', 'LAP-00000252']",1997-07-06
19195,42,5,"['FIT-00001989', 'AUT-00000740', 'CEL-00000622', 'FIT-00002489']",1994-12-04
19196,968,30,"['AUT-00000288', 'FIT-00001863', 'LAP-00000630']",1998-11-15
19197,90,29,"['LAP-00000669', 'LAP-00000720']",1999-10-04
19198,571,13,['FIT-00002023'],1995-07-04
19199,216,18,"['FIT-00002050', 'AUT-00000500', 'AUT-00000893']",1994-07-26
19200,800,16,"['AUT-00001256', 'FIT-00002411', 'LAP-00000713', 'AUT-00000440']",1995-03-21
19201,300,24,"['FIT-00000936', 'FIT-00001825', 'FIT-00000521']",1992-05-27
19202,69,2,"['AUT-00001109', 'AUT-00000551']",1992-11-21
19203,85,3,"['FIT-00002399', 'FIT-00001150', 'FIT-00000365', 'FIT-00001187']",2000-04-20
19204,210,9,['LAP-00000576'],1998-10-05
19205,179,31,"['FIT-00000314', 'CEL-00000098', 'AUT-00000115']",1998-05-10
19206,215,0,['FIT-00000745'],1998-02-08
19207,947,2,['FIT-00002074'],2000-06-02
19208,993,24,"['AUT-00001283', 'FIT-00001299', 'FIT-00001139', 'FIT-00002144']",1996-09-10
19209,281,18,"['FIT-00001303', 'AUT-00001349', 'FIT-00002260']",1991-10-28
19210,837,32,"['LAP-00000652', 'CEL-00000730', 'CEL-00000660']",2000-11-13
19211,559,5,['FIT-00001533'],1990-03-22
19212,47,34,['AUT-00000619'],1991-06-06
19213,247,26,"['AUT-00000896', 'FIT-00002222', 'CEL-00000069', 'AUT-00000061']",1997-11-07
19214,283,12,"['AUT-00000587', 'FIT-00000576', 'CEL-00000726']",1999-10-07
19215,815,1,['AUT-00000153'],1993-07-17
19216,502,23,"['CEL-00000205', 'AUT-00000835', 'AUT-00000863', 'LAP-00000133']",1998-12-16
19217,784,33,"['FIT-00002060', 'CEL-00000713', 'LAP-00000661', 'CEL-00000704']",1999-04-16
19218,412,32,"['FIT-00001097', 'AUT-00000727']",1996-11-03
19219,771,19,"['FIT-00000658', 'LAP-00000028', 'CEL-00000553']",1993-05-13
19220,825,2,"['CEL-00000582', 'AUT-00001053']",1995-04-24
19221,841,28,"['AUT-00000625', 'CEL-00000075']",1999-09-26
19222,537,22,"['AUT-00000028', 'FIT-00001340', 'CEL-00000124', 'AUT-00000533']",1990-11-19
19223,420,7,"['AUT-00000400', 'FIT-00001166']",1994-05-03
19224,826,28,"['CEL-00000273', 'AUT-00001180']",1994-12-19
19225,837,5,"['LAP-00000707', 'FIT-00001277', 'FIT-00001189']",1997-01-04
19226,96,12,['FIT-00002337'],1992-01-29
19227,362,16,"['LAP-00000080', 'LAP-00000431', 'CEL-00000452']",1999-01-31
19228,644,8,"['FIT-00001210', 'AUT-00000377']",1996-03-25
19229,392,19,['FIT-00002169'],1993-07-10
19230,609,11,"['LAP-00000550', 'FIT-00001949', 'FIT-00000575', 'LAP-00000602']",1994-02-26
19231,157,33,"['CEL-00000073', 'AUT-00001399', 'FIT-00000762']",1990-01-10
19232,852,32,"['CEL-00000333', 'CEL-00000575', 'LAP-00000285']",1990-04-25
19233,52,3,"['FIT-00002124', 'LAP-00000751', 'FIT-00001279', 'FIT-00001949']",1998-08-29
19234,837,20,"['FIT-00002141', 'FIT-00001452', 'CEL-00000109', 'FIT-00001548']",1993-11-17
19235,877,28,"['CEL-00000577', 'CEL-00000528', 'AUT-00000064', 'FIT-00002308']",1990-12-09
19236,202,20,"['FIT-00001520', 'FIT-00000193']",1999-02-05
19237,780,19,"['FIT-00000905', 'FIT-00000298', 'LAP-00000294']",1997-03-30
19238,678,2,"['FIT-00002441', 'CEL-00000160', 'CEL-00000662']",1993-02-25
19239,613,34,"['LAP-00000443', 'LAP-00000768', 'AUT-00000448']",2000-05-25
19240,158,25,"['LAP-00000351', 'FIT-00002302', 'FIT-00000617']",1990-07-06
19241,427,27,"['AUT-00001274', 'CEL-00000175']",1993-09-28
19242,124,7,"['CEL-00000173', 'LAP-00000576', 'LAP-00000189', 'CEL-00000120']",1997-07-27
19243,248,14,"['FIT-00001277', 'CEL-00000134']",1992-05-18
19244,627,16,"['AUT-00000968', 'CEL-00000373', 'AUT-00001058']",1997-03-16
19245,120,3,['CEL-00000419'],1999-11-25
19246,906,3,"['AUT-00000967', 'CEL-00000203', 'LAP-00000712', 'FIT-00000096']",1997-07-02
19247,740,27,"['FIT-00002295', 'FIT-00000502']",1997-02-09
19248,77,12,"['FIT-00000429', 'AUT-00000667']",2000-05-06
19249,22,2,['FIT-00001797'],1991-03-12
19250,101,12,"['AUT-00000995', 'LAP-00000651']",1990-06-22
19251,401,21,"['LAP-00000687', 'FIT-00000001']",1996-05-05
19252,118,9,"['FIT-00001271', 'FIT-00000018', 'LAP-00000577', 'FIT-00002167']",2000-09-12
19253,703,8,"['FIT-00000091', 'LAP-00000262', 'FIT-00001713']",1995-04-24
19254,108,28,"['FIT-00000578', 'FIT-00002386', 'AUT-00000429']",1993-01-15
19255,212,26,"['AUT-00000726', 'FIT-00001837', 'LAP-00000046']",1999-05-31
19256,552,5,"['FIT-00002440', 'CEL-00000405', 'CEL-00000626', 'LAP-00000652']",1991-03-31
19257,733,25,['AUT-00000761'],1999-06-09
19258,627,15,"['LAP-00000277', 'LAP-00000649', 'CEL-00000172', 'FIT-00000193']",1991-02-11
19259,204,6,['CEL-00000133'],1992-12-26
19260,687,26,"['FIT-00001283', 'AUT-00000540']",1997-01-31
19261,796,17,"['CEL-00000627', 'AUT-00001006', 'LAP-00000607']",1990-02-10
19262,129,13,['AUT-00000834'],1997-08-14
19263,291,2,"['FIT-00000372', 'CEL-00000211', 'FIT-00001168']",1992-04-04
19264,166,19,['LAP-00000543'],1990-12-12
19265,458,19,"['LAP-00000503', 'FIT-00000537']",2000-04-12
19266,396,34,"['FIT-00001416', 'CEL-00000282', 'FIT-00000852', 'FIT-00002050']",1993-01-06
19267,642,12,['AUT-00000145'],1995-03-08
19268,585,22,"['CEL-00000511', 'CEL-00000630', 'FIT-00000374']",1994-02-07
19269,803,29,"['AUT-00000017', 'LAP-00000560', 'FIT-00000857', 'FIT-00002395']",1998-08-19
19270,863,6,"['AUT-00001374', 'FIT-00001757']",2000-11-28
19271,486,28,"['LAP-00000428', 'FIT-00002338', 'LAP-00000754']",1995-03-08
19272,512,6,['FIT-00002014'],1997-04-19
19273,286,2,"['AUT-00000348', 'CEL-00000088', 'FIT-00001621']",1999-06-09
19274,103,3,"['FIT-00001190', 'FIT-00001050', 'FIT-00001917']",1992-08-10
19275,880,25,"['FIT-00002092', 'FIT-00002239']",1999-09-19
19276,314,1,"['AUT-00000072', 'FIT-00001179', 'CEL-00000589', 'FIT-00001841']",1994-01-04
19277,974,16,['AUT-00000037'],2000-05-30
19278,923,15,['FIT-00002398'],1996-09-14
19279,612,28,"['FIT-00000939', 'CEL-00000462']",1992-03-13
19280,874,9,"['LAP-00000381', 'FIT-00001218', 'AUT-00000915', 'AUT-00001006']",1996-10-27
19281,699,14,"['AUT-00000912', 'AUT-00001134']",1996-10-25
19282,640,14,"['FIT-00002468', 'FIT-00001881', 'AUT-00000795', 'AUT-00000381']",1990-07-10
19283,217,10,"['FIT-00002395', 'FIT-00000402', 'AUT-00001220']",1994-06-28
19284,919,1,"['LAP-00000208', 'LAP-00000487']",1997-07-09
19285,157,33,"['FIT-00002477', 'AUT-00000152', 'FIT-00001469', 'CEL-00000700']",1990-08-10
19286,78,16,['FIT-00000819'],1995-10-13
19287,230,13,"['FIT-00000592', 'FIT-00001567', 'FIT-00002420']",1994-05-31
19288,142,15,"['AUT-00001363', 'CEL-00000439']",1999-07-19
19289,737,5,"['LAP-00000361', 'AUT-00000882']",1992-04-01
19290,874,34,['FIT-00001980'],1995-08-12
19291,60,30,['FIT-00001747'],1994-01-08
19292,919,28,"['FIT-00000795', 'CEL-00000462', 'FIT-00001886']",2000-04-04
19293,595,0,"['LAP-00000510', 'AUT-00000829']",1990-04-23
19294,456,33,['CEL-00000115'],1998-04-12
19295,152,19,['CEL-00000486'],1993-03-31
19296,185,5,"['CEL-00000260', 'FIT-00000665', 'FIT-00001450', 'AUT-00000574']",1992-06-11
19297,46,29,['FIT-00001908'],1996-12-30
19298,798,13,"['FIT-00001067', 'LAP-00000249', 'AUT-00000487', 'FIT-00001522']",1998-11-23
19299,609,9,"['LAP-00000513', 'FIT-00002084', 'AUT-00000144']",1997-05-27
19300,448,18,"['FIT-00001021', 'FIT-00001607', 'FIT-00000035']",1997-12-17
19301,985,4,"['AUT-00000635', 'FIT-00001542', 'AUT-00000996']",1999-03-03
19302,70,0,"['FIT-00000144', 'AUT-00000325', 'FIT-00001961', 'AUT-00000915']",2000-06-18
19303,871,10,"['AUT-00000921', 'FIT-00000660']",1996-02-14
19304,202,17,"['CEL-00000774', 'FIT-00002411', 'FIT-00001791']",1997-02-09
19305,171,26,"['FIT-00001289', 'CEL-00000569', 'AUT-00001229']",1992-02-12
19306,818,7,"['AUT-00000398', 'FIT-00000766', 'FIT-00001210']",1998-04-29
19307,202,24,"['FIT-00001327', 'FIT-00000170', 'FIT-00002063', 'CEL-00000305']",1990-11-12
19308,889,15,"['LAP-00000746', 'AUT-00001035']",1998-10-04
19309,617,30,"['FIT-00001604', 'CEL-00000447']",1992-08-28
19310,174,28,"['AUT-00001212', 'AUT-00000169', 'LAP-00000550', 'AUT-00001249']",1995-12-04
19311,227,24,"['FIT-00000900', 'FIT-00002185', 'FIT-00000875', 'LAP-00000302']",1990-11-22
19312,537,1,"['FIT-00001303', 'FIT-00001587', 'AUT-00000920']",2000-07-09
19313,107,7,"['LAP-00000641', 'AUT-00000889']",1994-08-05
19314,616,17,"['FIT-00001451', 'LAP-00000649']",2000-12-19
19315,255,16,"['AUT-00000218', 'FIT-00001186']",2000-10-24
19316,273,33,"['FIT-00001772', 'FIT-00000587', 'AUT-00000704']",1995-12-16
19317,49,25,"['AUT-00000534', 'LAP-00000455', 'CEL-00000759']",1995-12-05
19318,356,19,['FIT-00000563'],1994-01-04
