color,condition,customerReviewAverage,customerReviewCount,description,features,longDescription,manufacturer,modelNumber,name,regularPrice,salePrice,shortDescription,sku,type,upc
Warm Gold,New,4.6,366.0,,"[{'feature': 'Get a fresh perspective with Windows 11\nWindows 11 has all the power and security of Windows 10 with a redesigned and refreshed look. It also comes with new tools, sounds, and apps. Every detail has been considered. All of it comes together to bring you a refreshing experience on your PC.'}, {'feature': 'Display: 14.0-inch diagonal, FHD (1920 x 1080), multitouch-enabled, IPS, edge-to-edge glass, microedge\nAlways see your content at its best with 178-degree wide-viewing angles, Full HD and a vibrant picture. And with touchscreen technology, you can control your PC right from the screen.'}, {'feature': 'Processor: 11th Generation Intel&#174; Core&#8482; i5-1155G7\nBrings the perfect combination of features to make you unstoppable. Get things done fast with high performance, instant responsiveness and best-in-class connectivity.'}, {'feature': 'Memory: 8 GB DDR4-3200 MHz RAM (onboard)\nSubstantial high-bandwidth RAM to smoothly run your games and photo- and video-editing applications, as well as multiple programs and browser tabs all at once.'}, {'feature': 'Internal storage: 256 GB PCIe&#174; NVMe&#8482; M.2 SSD\nGet up to 15x faster performance than a traditional hard drive'}, {'feature': 'Graphics: Intel&#174; Iris&#174; Xe Graphics\nImpressive performance for creating, gaming, and entertainment. A new level of graphics performance and crisp, stunning visuals &#8211; with the convenience of a thin & light laptop.'}, {'feature': 'Effortlessly connected\nEnjoy a smoother wireless experience with a Wi-Fi CERTIFIED 6&#8482; (2x2) and Bluetooth&#174; 5 combo&#8211;all your connections are solid, with up to 3x faster file transfer speeds than Wi-Fi 5.'}, {'feature': 'Fingerprint reader\nSeamlessly log in to your device in any position with the touch of your finger. Patented 3-D fingerprint technology ensures secure access'}, {'feature': 'HP Fast Charge\nGo from 0 to 50% charge in approximately 45 minutes'}, {'feature': 'HP Wide Vision HD Camera\nThe 88-degree, wide-angle field of view lets you video chat with the entire family or group of friends in crystal clear detail'}, {'feature': 'Backlit keyboard\nWork comfortably in darker environments with a full-sized keyboard and integrated numeric pad.'}, {'feature': 'Work. Write. Play. Naturally.\nThe 360-degree hinge gets you in the perfect position to work, write, watch, and play.'}, {'feature': 'Created with the planet in mind\nHP is dedicated to driving progress toward a more sustainable future and making responsible choices for the environment and our customers. We are innovating new ways to reduce the amount of materials in our products and packaging'}]","Adapts to your view: The extremely flexible, HP Pavilion x360 14 inch 2-in-1 Laptop PC will blow you away with its compact size. With four modes, you'll find just the right angle for anything that comes your way.  Entertainment covered from every angle: The view is great from any angle with a four-sided micro-edge display. Flexibility to watch in tent and reverse modes is ideal for streaming and entertainment, and with an Intel&#174; Core&#8482; processor, you'll power through binge sessions. HP Dual Speakers with Audio by B&O make the view sound even better.  Stay connected: Get out of your zone. Make staying connected on the go faster and easier with fast Wi-Fi. And power through marathon sessions with long battery life and HP Fast Charge.  Make an impact: The HP Pavilion x360 uses sustainable materials and is Energy Star&#174; certified and EPEAT&#174; Gold registered.",HP,4P8P0UA#ABA,"HP - Pavilion x360 2-in-1 14"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 256GB SSD - Warm Gold",829.99,580.99,,6479180,HardGood,196188084854
Warm Gold,New,4.6,368.0,,"[{'feature': 'Get a fresh perspective with Windows 11\nWindows 11 has all the power and security of Windows 10 with a redesigned and refreshed look. It also comes with new tools, sounds, and apps. Every detail has been considered. All of it comes together to bring you a refreshing experience on your PC.'}, {'feature': 'Display: 14.0-inch diagonal, FHD (1920 x 1080), multitouch-enabled, IPS, edge-to-edge glass, microedge\nAlways see your content at its best with 178-degree wide-viewing angles, Full HD and a vibrant picture. And with touchscreen technology, you can control your PC right from the screen.'}, {'feature': 'Processor: 11th Generation Intel&#174; Core&#8482; i5-1155G7\nBrings the perfect combination of features to make you unstoppable. Get things done fast with high performance, instant responsiveness and best-in-class connectivity.'}, {'feature': 'Memory: 8 GB DDR4-3200 MHz RAM (2 X 4 GB)\nSubstantial high-bandwidth RAM to smoothly run your games and photo- and video-editing applications, as well as multiple programs and browser tabs all at once.'}, {'feature': 'Internal storage: 512 GB Intel&#174; PCIe&#174; NVMe&#8482; M.2 SSD + 32 GB Intel&#174; Optane&#8482; memory\nLaunch your most used apps at faster speeds. Accomplish more in less time with two breakthrough technologies in a single form factor while seamlessly loading heavy duty images and videos.'}, {'feature': 'Graphics: Intel&#174; Iris&#174; Xe Graphics\nImpressive performance for creating, gaming, and entertainment. A new level of graphics performance and crisp, stunning visuals &#8211; with the convenience of a thin & light laptop.'}, {'feature': 'Effortlessly connected\nEnjoy a smoother wireless experience with a Wi-Fi CERTIFIED 6&#8482; (2x2) and Bluetooth&#174; 5 combo&#8211;all your connections are solid, with up to 3x faster file transfer speeds than Wi-Fi 5.'}, {'feature': 'Fingerprint reader\nSeamlessly log in to your device in any position with the touch of your finger. Patented 3-D fingerprint technology ensures secure access'}, {'feature': 'HP Fast Charge\nGo from 0 to 50% charge in approximately 45 minutes'}, {'feature': 'HP Wide Vision HD Camera\nThe 88-degree, wide-angle field of view lets you video chat with the entire family or group of friends in crystal clear detail'}, {'feature': 'Backlit keyboard\nWork comfortably in darker environments with a full-sized keyboard and integrated numeric pad.'}, {'feature': 'Work. Write. Play. Naturally.\nThe 360-degree hinge gets you in the perfect position to work, write, watch, and play.'}, {'feature': 'Created with the planet in mind\nHP is dedicated to driving progress toward a more sustainable future and making responsible choices for the environment and our customers. We are innovating new ways to reduce the amount of materials in our products and packaging'}]","Adapts to your view: The extremely flexible, HP Pavilion x360 14 inch 2-in-1 Laptop PC will blow you away with its compact size. With four modes, you'll find just the right angle for anything that comes your way.  Entertainment covered from every angle: The view is great from any angle with a four-sided micro-edge display. Flexibility to watch in tent and reverse modes is ideal for streaming and entertainment, and with an Intel&#174; Core&#8482; processor, you'll power through binge sessions. HP Dual Speakers with Audio by B&O make the view sound even better.  Stay connected: Get out of your zone. Make staying connected on the go faster and easier with fast Wi-Fi. And power through marathon sessions with long battery life and HP Fast Charge.  Make an impact: The HP Pavilion x360 uses sustainable materials and is Energy Star&#174; certified and EPEAT&#174; Gold registered.",HP,4P8P1UA#ABA,"HP - Pavilion x360 2-in-1 14"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 512GB SSD +32GB Intel Optane - Warm Gold",829.99,580.99,,6479181,HardGood,196188084861
White,New,4.8,24.0,,"[{'feature': 'Windows 11\nWindows 11 has all the power and security of Windows 10 with a redesigned and refreshed look. It also comes with new tools, sounds, and apps. Every detail has been considered. All of it comes together to bring you a refreshing experience on your PC.'}, {'feature': '15.6"" OLED touch screen for hands-on control\nNatural finger-touch navigation makes the most of Windows 11. 3456 x 2160 resolution showcases your games and HD movies with impressive color and clarity. Antireflective finish reduces eyestrain and widens the field of view.'}, {'feature': '12th Generation Intel&#174; Core&#8482; i7-12700H\nUltra-low-voltage platform. Fourteen-core, twenty-way processing provides maximum high-efficiency power to go. Intel Turbo Boost Technology delivers dynamic extra power when you need it.'}, {'feature': '1TB M.2 PCIe NVMe Solid State Drive\nWhile offering less storage space than a hard drive, a flash-based SSD has no moving parts, resulting in faster start-up times and data access, no noise, and reduced heat production and power draw on the battery.'}, {'feature': '16GB system memory for intense multitasking and gaming\nReams of high-bandwidth DDR3 RAM to smoothly run your graphics-heavy PC games and video-editing applications, as well as numerous programs and browser tabs all at once.'}, {'feature': 'NVIDIA RTX 3050 Ti Graphics\nBacked by 4GB GDDR6 dedicated video memory for a fast, advanced GPU to fuel your games. NVIDIA Optimus technology optimizes the laptop for both graphics performance and battery life conservation.'}, {'feature': 'Thunderbolt port for connecting advanced monitors and external drives\nThis single interface supports both high-speed data and high-def video; plus power over cable for bus-powered devices; ideal for digital content creators.'}, {'feature': 'Wi-Fi 6E - Wireless AX\nFlexible, dual-band connectivity w/ greater reliability thanks to two data streams and antennas. Connect to a Wi-Fi router to experience GB Wi-Fi speeds nearly 3X faster vs. standard Wi-Fi 5 w/ improved responsiveness for even more devices.'}, {'feature': 'Stunning display\nA stunning display delivers high brightness, improved clarity, precise detail and vivid color so your content comes to life. XPS gives you the tools to create at your best.'}, {'feature': 'Modern design\nThe new XPS 15 is an evolved, modern design for XPS. By maximizing experiential elements &#8211; such as a bigger display, larger keycaps and a larger touchpad &#8211; the design puts a focus on elevating the essential.'}, {'feature': 'Easy to open\nThe twin-coil press fit hinge is designed to maximize the screen to body ratio and enable 4- sided InfinityEdge. The new hinge design makes it easier to open the laptop and reduces the cut out at the top of the palm rest for an even cleaner look.'}, {'feature': 'Studio quality sound\nQuad speaker design with discrete 3D surround sound plus professional tuning by a multi-Grammy Award&#174; winning producer creates an incredible 3D surround sound experience.'}, {'feature': 'Note: this laptop does not include a DVD drive.'}, {'feature': 'Intel, Pentium, Celeron, Core, Atom, Ultrabook, Intel Inside and the Intel Inside logo are trademarks or registered trademarks of Intel Corporation or its subsidiaries in the United States and other countries.'}]","XPS products are designed to be the best, with cutting-edge technologies, exceptional build quality, unique materials and powerful features. XPS brings together the most elegant designs and premium experiences to enhance your work and personal success. This combination ultimately results in beautifully crafted products with no compromises. The new XPS 15 is the perfect balance of power and portability with an unrivaled immersive visual and sound experience. Whether you are streaming, editing photos or creating your next masterpiece, the XPS 15 has the power to move your ideas into reality.",Dell,XPS9520-7294WHT-PUS,"Dell - XPS 15 15.6"" 3.5K OLED Touch-Screen Laptop - 12th Gen Intel Core i7 - 16GB Memory - NVIDIA RTX 3050 Ti - 1TB SSD - White",2449.99,2449.99,,6504387,HardGood,884116395294
Zero-G Titanium,New,4.0,1.0,,"[{'feature': '14"" 2.8K Touchscreen for hands-on control\nWith Tru2Life Display Screen Technology. 2880 x 1800 resolution delivers amazing color and clarity'}, {'feature': '32 GB system memory for intense multitasking and gaming\nReams of high-bandwidth RAM to smoothly run your graphics-heavy PC games and video-editing applications, as well as numerous programs and browser tabs all at once.'}, {'feature': '1 TB solid state drive (SSD)\nWhile offering less storage space than a hard drive, a flash-based SSD has no moving parts, resulting in faster start-up times and data access, no noise, and reduced heat production and power draw on the battery.'}, {'feature': 'Intel Iris Xe Shared graphics\nIntel Iris Xe graphics for regular office work, web browsing, watching videos and playing games'}, {'feature': 'Weighs 3.09 lbs and measures 0.63"" thin\nLightweight design, featuring a slightly smaller screen and omitting the DVD/CD drive for improved portability. 3-cell battery.'}, {'feature': 'HDMI output expands your viewing options\nConnect to an HDTV or high-def monitor to set up two screens side by side or just see more of the big picture.'}, {'feature': 'Wireless/Wired connectivity (WiFi 6 - 802.11 ax)\nFlexible, dual-band connectivity w/ greater reliability thanks to two data streams and antennas. Connect to a Wi-Fi router to experience GB Wi-Fi speeds nearly 3X faster vs. standard Wi-Fi 5 w/ improved responsiveness for even more devices.'}, {'feature': 'Backlit keyboard\nBacklit keyboard For easy typing in dim or dark conditions.'}]","Zenbook 14 OLED Space Edition is a very special, out-of-this world laptop that commemorates the 25th anniversary of the first ASUS laptop sent into space. It&#65533;s a prestigious special-edition design featuring stunning space-themed graphics on the lid and keyboard, and there&#65533;s also a futuristic 3.5-inch OLED companion ZenVision display on the lid that shows personalized notifications, animations or text. For visuals, it has a 16?10 2.8K OLED NanoEdge PANTONE Validated 14-inch display with an unbelievable 92 percent screen-to-body ratio and T&#65533;V Rheinland-certified eye care. Get ready to explore a new vision, and start your voyage of cosmic discovery and exploration!",ASUS,UX5401ZAS-XS99T,"ASUS - Zenbook 14X OLED UX5400 14"" Laptop - Intel Core i9 - 32 GB Memory - 1 TB SSD - Zero-G Titanium",1999.99,1899.99,,6511431,HardGood,195553632768
,New,,,,"[{'feature': 'Intel&#174; Pentium&#174; 4 processor 2.8GHz, with 533MHz frontside bus; 512MB PC2100 SDRAM for multitasking power, expandable to 1.0GB'}, {'feature': '15"" UltraXGA TFT display with 1600 x 1200 resolution'}, {'feature': '40.0GB hard drive'}, {'feature': 'DVD-ROM/CD-RW combo drive'}, {'feature': 'ATI Mobility RADEON 9000 graphics with 64MB DDR SDRAM'}, {'feature': 'Sound Blaster-compatible 3D sound and built-in stereo speakers; Digital 5.1 surround sound support through optical digital output'}, {'feature': 'IEEE 1394 digital interface and 4 USB 2.0 ports for high-speed digital video, audio and data transfer'}, {'feature': 'Integrated 10/100 Ethernet card; V.92 high-speed modem'}, {'feature': 'Weighs 9.6 lbs. with battery/1.7"" thin for easy portability; high-capacity smart LiIon battery and dual-battery capability'}, {'feature': 'Space Black custom metallic paint (also available in Conspiracy Blue); bonus black Alienware T-shirt included'}, {'feature': 'Windows XP Home Edition operating system preinstalled'}, {'feature': 'Intel, Pentium, Celeron, Intel Inside, and the Intel Inside logo are trademarks or registered trademarks of Intel Corporation or its subsidiaries in the United States and other countries.'}]","An incredibly powerful, completely mobile gaming wonder, this AREA-51m notebook features an energetic 2.8GHz processor, high-resolution 15"" display, DVD-ROM/CD-RW drive and style to spare.",Alienware,AREA 51 BLK,Alienware - AREA-51 2.8GHz Notebook,2529.99,2529.99,"Intel&#174; Pentium&#174; 4 processor 2.8GHz; Windows XP Home Edition; 512MB DDR SDRAM; 40.0GB hard drive; DVD-ROM/CD-RW drive; 15"" display",5359854,HardGood,821722073888
,New,3.0,1.0,,"[{'feature': 'Intel&#174; Pentium&#174; 4 processor 2.8GHz, with 533MHz frontside bus; 512MB PC2100 SDRAM for multitasking power, expandable to 1.0GB'}, {'feature': '15"" UltraXGA TFT display with 1600 x 1200 resolution'}, {'feature': '40.0GB hard drive'}, {'feature': 'DVD-ROM/CD-RW combo drive'}, {'feature': 'ATI Mobility RADEON 9000 graphics with 64MB DDR SDRAM'}, {'feature': 'Sound Blaster-compatible 3D sound and built-in stereo speakers; Digital 5.1 surround sound support through optical digital output'}, {'feature': 'IEEE 1394 (FireWire) digital interface and 4 USB 2.0 ports for high-speed digital video, audio and data transfer'}, {'feature': 'Integrated 10/100 Ethernet card; V.92 high-speed modem'}, {'feature': 'Weighs 9.6 lbs. with battery/1.7"" thin for easy portability; high-capacity smart LiIon battery and dual-battery capability'}, {'feature': 'Conspiracy Blue custom metallic paint (also available in Space Black); bonus black Alienware T-shirt included'}, {'feature': 'Windows XP Home Edition operating system preinstalled'}, {'feature': 'Intel, Pentium, Celeron, Intel Inside, and the Intel Inside logo are trademarks or registered trademarks of Intel Corporation or its subsidiaries in the United States and other countries.'}]","An incredibly powerful, completely mobile gaming wonder, this AREA-51m notebook features an energetic 2.8GHz processor, high-resolution 15"" display, DVD-ROM/CD-RW drive and style to spare.",Alienware,AREA 51-MBLU,Alienware - AREA-51m Notebook,2529.99,2529.99,"Intel&#174; Pentium&#174; 4 processor 2.8GHz; Windows XP Home Edition; 512MB DDR SDRAM; 40.0GB hard drive; DVD-ROM/CD-RW drive; 15"" display",5360085,HardGood,821722007388
,New,,,,"[{'feature': 'A 14&#8221; powerful, versatile Chromebook with AMD A-series processing'}, {'feature': 'Designed for Google Play and the Chrome Web Store'}, {'feature': 'For greater interactivity, optional touchscreen with wide-angle viewing'}, {'feature': 'Great for students, teachers and businesses'}, {'feature': 'Can tap into a wealth of apps and cloud-based services including G Suite, and more'}]","The 14e Chromebook includes reinforced ports and hinges, mechanically anchored keys, and a spill-resistant keyboard. With AMD A4 dual-core processing and the Chrome OS, everything runs smoothly.",Lenovo,81MH000BUS,Lenovo - 14e Chromebook Multi-Touch,349.0,286.99,,6370010,HardGood,193268679962
,New,,,,"[{'feature': 'Display\n13.3"" display.  2560 x 1600 HD resolution. Energy-efficient LED backlight.'}, {'feature': 'Processor\nIntel Core i5 processor.  Ultra-low-voltage platform. quad-core, 8-way processing provides maximum high-efficiency power to go. Intel Turbo Boost Technology delivers dynamic extra power when you need it.'}, {'feature': 'Memory\n8GB system memory for advanced multitasking.  Substantial high-bandwidth RAM to smoothly run your games and photo- and video-editing applications, as well as multiple programs and browser tabs all at once.'}, {'feature': 'Internal Storage\n256GB hard drive for serviceable file storage space.  Holds your growing collection of digital photos, music and videos.'}, {'feature': 'Operating System\nThis computer features macOS Catalina 10.15.  It couples performance and style into one powerful system.'}, {'feature': '***Custom order - this item is nonreturnable.'}]","The incredibly thin and light MacBook Air is now more powerful than ever. It features a brilliant Retina display, new Magic Keyboard, Touch ID, processors with up to twice the performance,1 faster graphics, and double the storage capacity.",Apple,14061288,"Apple - Macbook Air With Retina True Tone Display - 13.3"" - Core i5 - 8 GB RAM - 256 GB SSD",1099.0,1099.0,,6411737,HardGood,641719015802
,New,,,,"[{'feature': 'Display\n13.3"" display.  2560 x 1600 HD resolution. Energy-efficient LED backlight.'}, {'feature': 'Processor\nIntel Core i5 processor.  Ultra-low-voltage platform. quad-core, 8-way processing provides maximum high-efficiency power to go. Intel Turbo Boost Technology delivers dynamic extra power when you need it.'}, {'feature': 'Memory\n16GB system memory for advanced multitasking.  Substantial high-bandwidth RAM to smoothly run your games and photo- and video-editing applications, as well as multiple programs and browser tabs all at once.'}, {'feature': 'Internal Storage\n256GB hard drive for serviceable file storage space.  Holds your growing collection of digital photos, music and videos.'}, {'feature': 'Operating System\nThis computer features macOS Catalina 10.15.  It couples performance and style into one powerful system.'}, {'feature': '***Custom order - this item is nonreturnable.'}]","The incredibly thin and light MacBook Air is now more powerful than ever. It features a brilliant Retina display, new Magic Keyboard, Touch ID, processors with up to twice the performance,1 faster graphics, and double the storage capacity.",Apple,14061291,"Apple - Macbook Air With Retina True Tone Display - 13.3"" - CORE i5 - 16 GB RAM - 256 GB SSD",1299.0,1299.0,,6411792,HardGood,641719015833
,New,5.0,1.0,,"[{'feature': 'Processor\nIntel Core i5-L16G7'}, {'feature': 'Graphics\nIntegrated Intel UHD Graphics'}, {'feature': 'Storage\n512GB SSD M.2 2242 PCIe 3.0x4 NVMe'}, {'feature': 'Display\n13.3"" QXGA (2048x1536) OLED 300nits, Foldable'}]","Take advantage of flexible performance with the 13.3"" ThinkPad X1 Fold Gen 1 Multi-Touch All-in-One Computer with 3-Year Premier Support from Lenovo. Featuring a 1.4 GHz Intel Core i5-L16G7 5-core CPU and 8GB of soldered DDR4 RAM, this all-in-one computer delivers responsive processing. A 512GB M.2 SSD provides ample storage space for important files, and external drives or other wired accessories can be connected using two USB 3.2 Gen 2 Type-C ports. In addition to offering DisplayPort and power delivery support, these ports can also be used with an optional Lenovo USB Type-C Travel Hub or ethernet adapter. Connect wireless peripherals using Bluetooth 5.1 or go online with Wi-Fi 6.",Lenovo,20RK000NUS,"Lenovo - 13.3"" ThinkPad X1 Fold Gen1 All in One Laptop - 8GB Memory - Intel Core i5 - 512GB Hard Drive",1899.99,1899.99,,6444580,HardGood,195348468053
,New,2.0,2.0,,"[{'feature': 'Processor\nIntel Core i5-L16G7'}, {'feature': 'Graphics\nIntegrated Intel UHD Graphics'}, {'feature': 'Storage\n256GB Hard Drive'}, {'feature': 'Display\n13"" OLED 1920 x 1080 (Full HD)'}, {'feature': 'Multiple use features\nlaptop, tablet, split-screen experience or one huge display'}]","With its durable multilink torque hinge design, the ThinkPad X1 Fold continues the ThinkPad legacy of trusted quality and reliability. Every bit of space is maximized with a custom motherboard that delivers powerful performance. Multiple heat spreaders disperse thermals to create ideal temperatures throughout. Of course the flexible polymer OLED display will endure the rigors of life.",Lenovo,20RK000JUS,"Lenovo - 13"" ThinkPad X1 Fold Gen1 Laptop - 8GB Memory - Intel Core i5 - 256GB Hard Drive",1649.99,1649.99,,6444581,HardGood,195348468145
,Refurbished,,,,"[{'feature': 'Windows 10 Pro\nBuilt for business. Protect your data with enterprise-grade security, login from any device anywhere, and boost productivity with powerful management tools.'}, {'feature': '15.6"" display\nIts 1920 x 1080 resolution boasts impressive color and clarity.'}, {'feature': '7th Gen Intel&#174; Core&#8482; i5-7300U mobile processor\nUltra-low-voltage platform. Dual-core, four-way processing provides maximum high-efficiency power to go. Intel Turbo Boost Technology delivers dynamic extra power when you need it.'}, {'feature': '16GB system memory for advanced multitasking\nSubstantial high-bandwidth DDR4 RAM to smoothly run your games, photo- and video-editing applications, multiple programs and browser tabs at the same time.'}, {'feature': 'Solid State Drive (PCI-e)\nSave files fast and store more data. With massive amounts of storage and advanced communication power, PCI-e SSDs are great for major gaming applications, multiple servers, daily backups, and more.'}, {'feature': 'Intel&#174; HD Graphics 620\nThe on-processor graphics with shared video memory provide everyday image quality for Internet use, basic photo editing, and casual gaming.'}, {'feature': 'HDMI output expands your viewing options\nYou can connect it to an HDTV or high-definition monitor to set up two screens side by side or just see more of the big picture.'}, {'feature': 'Thunderbolt port for connecting advanced monitors and external drives\nThis single interface supports both high-speed data and high-def video &#8212; plus power over cable for bus-powered devices &#8212; ideal for digital content creators.'}, {'feature': 'Built-in card reader for simple photo transfer\nSupports an SD 4.0memory card format.'}, {'feature': 'Wireless/Wired connectivity (WiFi 5 - 802.11 ac)\nConnect to a Wireless-AC router for nearly 3x the speed, more capacity and wider coverage than Wireless-N. Backward-compatible with all other Wi-Fi networks and hotspots.'}, {'feature': 'Integrated webcam with microphone\nMakes it easy to video chat with your family and friends or teleconference with colleagues.'}, {'feature': 'Additional port\nMicrophone-in/headphone-out combo jack. VGA port. One RJ-45 connector. Three USB 3.0 ports.'}, {'feature': 'This laptop does not include a built-in DVD/CD drive.'}, {'feature': 'Intel&#174;, Pentium, Celeron, Core, Atom, Ultrabook, Intel&#174; Inside and the Intel&#174; Inside logo are trademarks or registered trademarks of Intel&#174; Corporation or its subsidiaries in the United States and other countries.'}]","Work from home with this refurbished 15.6-inch Dell Latitude 5590 laptop. The 512GB SSD enables speedy boot times and file access, while the Full HD display shows clear pictures. This Dell Latitude 5590 laptop features 16GB of RAM and a 2.4GHz Intel Core i5 processor for seamless multitask execution, and Intel UHD Graphics 620 supports smooth gameplay.    This product has been refurbished.  Learn more.",Dell,5590,"Dell - Refurbished Latitude 5590 15.6"" Laptop - Intel Core i5 - 16GB Memory - 512GB Solid State Drive",739.99,739.99,,6445035,HardGood,825633521681
,Refurbished,5.0,1.0,,"[{'feature': 'Windows 10 Pro\nBuilt for business. Protect your data with enterprise-grade security, login from any device anywhere, and boost productivity with powerful management tools.'}, {'feature': '15.6"" display\nIts 1920 x 1080 resolution boasts impressive color and clarity.'}, {'feature': '8th Gen Intel&#174; Core&#8482; i5-8350U processor\nUltra-low-voltage platform. Quad-core, eight-way processing provides maximum high-efficiency power to go. Intel Turbo Boost Technology delivers dynamic extra power when you need it.'}, {'feature': '16GB system memory for advanced multitasking\nSubstantial high-bandwidth DDR4 RAM to smoothly run your games, photo- and video-editing applications, multiple programs and browser tabs at the same time.'}, {'feature': 'Solid State Drive (PCI-e)\nSave files fast and store more data. With massive amounts of storage and advanced communication power, PCI-e SSDs are great for major gaming applications, multiple servers, daily backups, and more.'}, {'feature': 'Intel&#174; UHD Graphics 620\nThe on-processor graphics with shared video memory provide everyday image quality for Internet use, basic photo editing, and casual gaming.'}, {'feature': 'HDMI output expands your viewing options\nYou can connect it to an HDTV or high-definition monitor to set up two screens side by side or just see more of the big picture.'}, {'feature': 'Thunderbolt port for connecting advanced monitors and external drives\nThis single interface supports both high-speed data and high-def video &#8212; plus power over cable for bus-powered devices &#8212; ideal for digital content creators.'}, {'feature': 'Built-in card reader for simple photo transfer\nSupports an SD 4.0memory card format.'}, {'feature': 'Wireless/Wired connectivity (WiFi 5 - 802.11 ac)\nConnect to a Wireless-AC router for nearly 3x the speed, more capacity and wider coverage than Wireless-N. Backward-compatible with all other Wi-Fi networks and hotspots.'}, {'feature': 'Integrated webcam with microphone\nMakes it easy to video chat with your family and friends or teleconference with colleagues.'}, {'feature': 'Additional port\nMicrophone-in/headphone-out combo jack. VGA port. One RJ-45 connector. Three USB 3.0 ports. One DisplayPort over USB Type C.'}, {'feature': 'This laptop does not include a built-in DVD/CD drive.'}, {'feature': 'Intel&#174;, Pentium, Celeron, Core, Atom, Ultrabook, Intel&#174; Inside and the Intel&#174; Inside logo are trademarks or registered trademarks of Intel&#174; Corporation or its subsidiaries in the United States and other countries.'}]","Surf the internet and make video calls with this refurbished 15.6-inch Dell Latitude 5590 laptop. The 1.7GHz Intel Core i5 processor and 16GB of RAM offer powerful performance, while the 512GB SSD accommodates your media files. This Full HD Dell Latitude 5590 laptop runs on Windows 10 Pro operating system for an intuitive user experience.    This product has been refurbished.  Learn more.",Dell,5590,"Dell - Refurbished Latitude 5590 15.6"" Laptop - Intel Core i5 - 16GB Memory - 512GB Solid State Drive",769.99,769.99,,6445042,HardGood,825633521698
,Refurbished,4.3,3.0,,"[{'feature': 'Windows 10 Pro\nBuilt for business. Protect your data with enterprise-grade security, login from any device anywhere, and boost productivity with powerful management tools.'}, {'feature': '12.5"" display\nIts 1280 x 720 resolution boasts impressive color and clarity.'}, {'feature': '6th Gen Intel&#174; Core&#8482; i5-6300U mobile processor\nUltra-low-voltage platform. Dual-core, four-way processing provides maximum high-efficiency power to go. Intel Turbo Boost Technology delivers dynamic extra power when you need it.'}, {'feature': '16GB system memory for advanced multitasking\nSubstantial high-bandwidth DDR4 RAM to smoothly run your games, photo- and video-editing applications, multiple programs and browser tabs at the same time.'}, {'feature': '256GB solid state drive (SSD)\nWhile offering less storage space than a hard drive, a flash-based SSD has no moving parts, resulting in faster start-up times and data access, no noise, and reduced heat production and power draw on the battery.'}, {'feature': 'Intel&#174; HD Graphics 520\nThe on-processor graphics with shared video memory provide everyday image quality for Internet use, basic photo editing, and casual gaming.'}, {'feature': 'HDMI output expands your viewing options\nYou can connect it to an HDTV or high-definition monitor to set up two screens side by side or just see more of the big picture.'}, {'feature': 'Built-in card reader for simple photo transfer\nSupports an SD 4.0 memory card format.'}, {'feature': 'Wireless/Wired connectivity (WiFi 5 - 802.11 ac)\nConnect to a Wireless-AC router for nearly 3x the speed, more capacity and wider coverage than Wireless-N. Backward-compatible with all other Wi-Fi networks and hotspots.'}, {'feature': 'Integrated webcam with microphone\nMakes it easy to video chat with your family and friends or teleconference with colleagues.'}, {'feature': 'Additional port\nMicrophone-in/headphone-out combo jack. One Mini DisplayPort. One RJ-45 connector. Three USB 3.0 ports.'}, {'feature': 'This laptop does not include a built-in DVD/CD drive.'}, {'feature': 'Intel&#174;, Pentium, Celeron, Core, Atom, Ultrabook, Intel&#174; Inside and the Intel&#174; Inside logo are trademarks or registered trademarks of Intel&#174; Corporation or its subsidiaries in the United States and other countries.'}]","Browse the Internet and complete work on time with this Dell E7270 laptop. The Intel Core i5 processor and 16GB of RAM offer high performance for seamless multitasking, while the 256GB M.2 SDD blends ample storage with rapid boots. This Dell E7270 laptop has a 12.5-inch HD display for delivering sharp visuals, and the Windows 10 Pro OS enables smooth operation.    This product has been refurbished.  Learn more.",Dell,E7270,"Dell - Latitude E7270 12.5"" Refurbished Laptop - Intel Core i5 - 16GB Memory - 256GB SSD",429.99,429.99,,6445043,HardGood,825633527119
